ID,Gene Name,Species,
ENSG00000164742,adenylate cyclase 1(ADCY1),Homo sapiens,
ENSG00000143199,adenylate cyclase 10(ADCY10),Homo sapiens,
ENSG00000174233,adenylate cyclase 6(ADCY6),Homo sapiens,
ENSG00000141433,adenylate cyclase activating polypeptide 1(ADCYAP1),Homo sapiens,
ENSG00000181790,adhesion G protein-coupled receptor B1(ADGRB1),Homo sapiens,
ENSG00000135298,adhesion G protein-coupled receptor B3(ADGRB3),Homo sapiens,
ENSG00000153292,adhesion G protein-coupled receptor F1(ADGRF1),Homo sapiens,
ENSG00000164199,adhesion G protein-coupled receptor V1(ADGRV1),Homo sapiens,
ENSG00000181754,adhesion molecule with Ig like domain 1(AMIGO1),Homo sapiens,
ENSG00000176020,adhesion molecule with Ig like domain 3(AMIGO3),Homo sapiens,
ENSG00000148926,adrenomedullin(ADM),Homo sapiens,
ENSG00000135407,advillin(AVIL),Homo sapiens,
ENSG00000188157,agrin(AGRN),Homo sapiens,
ENSG00000100601,"alkB homolog 1, histone H2A dioxygenase(ALKBH1)",Homo sapiens,
ENSG00000003393,alsin Rho guanine nucleotide exchange factor ALS2(ALS2),Homo sapiens,
ENSG00000109321,amphiregulin(AREG),Homo sapiens,
ENSG00000105290,amyloid beta precursor like protein 1(APLP1),Homo sapiens,
ENSG00000084234,amyloid beta precursor like protein 2(APLP2),Homo sapiens,
ENSG00000166313,amyloid beta precursor protein binding family B member 1(APBB1),Homo sapiens,
ENSG00000142192,amyloid beta precursor protein(APP),Homo sapiens,
ENSG00000176248,anaphase promoting complex subunit 2(ANAPC2),Homo sapiens,
ENSG00000135744,angiotensinogen(AGT),Homo sapiens,
ENSG00000151150,ankyrin 3(ANK3),Homo sapiens,
ENSG00000089847,ankyrin repeat domain 24(ANKRD24),Homo sapiens,
ENSG00000105186,ankyrin repeat domain 27(ANKRD27),Homo sapiens,
ENSG00000011201,anosmin 1(ANOS1),Homo sapiens,
ENSG00000110244,apolipoprotein A4(APOA4),Homo sapiens,
ENSG00000189058,apolipoprotein D(APOD),Homo sapiens,
ENSG00000130203,apolipoprotein E(APOE),Homo sapiens,
ENSG00000142599,arginine-glutamic acid dipeptide repeats(RERE),Homo sapiens,
ENSG00000004848,aristaless related homeobox(ARX),Homo sapiens,
ENSG00000141622,arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2C(ARK2C),Homo sapiens,
ENSG00000117407,artemin(ARTN),Homo sapiens,
ENSG00000113273,arylsulfatase B(ARSB),Homo sapiens,
ENSG00000130638,ataxin 10(ATXN10),Homo sapiens,
ENSG00000198513,atlastin GTPase 1(ATL1),Homo sapiens,
ENSG00000172238,atonal bHLH transcription factor 1(ATOH1),Homo sapiens,
ENSG00000179774,atonal bHLH transcription factor 7(ATOH7),Homo sapiens,
ENSG00000087586,aurora kinase A(AURKA),Homo sapiens,
ENSG00000180535,basic helix-loop-helix family member a15(BHLHA15),Homo sapiens,
ENSG00000180828,basic helix-loop-helix family member e22(BHLHE22),Homo sapiens,
ENSG00000125533,basic helix-loop-helix family member e23(BHLHE23),Homo sapiens,
ENSG00000172270,basigin (Ok blood group)(BSG),Homo sapiens,
ENSG00000126581,beclin 1(BECN1),Homo sapiens,
ENSG00000158470,"beta-1,4-galactosyltransferase 5(B4GALT5)",Homo sapiens,
ENSG00000118276,"beta-1,4-galactosyltransferase 6(B4GALT6)",Homo sapiens,
ENSG00000174684,"beta-1,4-glucuronyltransferase 1(B4GAT1)",Homo sapiens,
ENSG00000166710,beta-2-microglobulin(B2M),Homo sapiens,
ENSG00000135441,biogenesis of lysosomal organelles complex 1 subunit 1(BLOC1S1),Homo sapiens,
ENSG00000196072,biogenesis of lysosomal organelles complex 1 subunit 2(BLOC1S2),Homo sapiens,
ENSG00000189114,biogenesis of lysosomal organelles complex 1 subunit 3(BLOC1S3),Homo sapiens,
ENSG00000186222,biogenesis of lysosomal organelles complex 1 subunit 4(BLOC1S4),Homo sapiens,
ENSG00000188428,biogenesis of lysosomal organelles complex 1 subunit 5(BLOC1S5),Homo sapiens,
ENSG00000104164,biogenesis of lysosomal organelles complex 1 subunit 6(BLOC1S6),Homo sapiens,
ENSG00000112175,bone morphogenetic protein 5(BMP5),Homo sapiens,
ENSG00000101144,bone morphogenetic protein 7(BMP7),Homo sapiens,
ENSG00000138696,bone morphogenetic protein receptor type 1B(BMPR1B),Homo sapiens,
ENSG00000204217,bone morphogenetic protein receptor type 2(BMPR2),Homo sapiens,
ENSG00000176697,brain derived neurotrophic factor(BDNF),Homo sapiens,
ENSG00000118260,cAMP responsive element binding protein 1(CREB1),Homo sapiens,
ENSG00000182158,cAMP responsive element binding protein 3 like 2(CREB3L2),Homo sapiens,
ENSG00000039068,cadherin 1(CDH1),Homo sapiens,
ENSG00000140937,cadherin 11(CDH11),Homo sapiens,
ENSG00000170558,cadherin 2(CDH2),Homo sapiens,
ENSG00000179242,cadherin 4(CDH4),Homo sapiens,
ENSG00000143126,cadherin EGF LAG seven-pass G-type receptor 2(CELSR2),Homo sapiens,
ENSG00000107736,cadherin related 23(CDH23),Homo sapiens,
ENSG00000148600,cadherin related family member 1(CDHR1),Homo sapiens,
ENSG00000185043,calcium and integrin binding 1(CIB1),Homo sapiens,
ENSG00000175544,calcium binding protein 4(CABP4),Homo sapiens,
ENSG00000105605,calcium voltage-gated channel auxiliary subunit gamma 7(CACNG7),Homo sapiens,
ENSG00000134072,calcium/calmodulin dependent protein kinase I(CAMK1),Homo sapiens,
ENSG00000183049,calcium/calmodulin dependent protein kinase ID(CAMK1D),Homo sapiens,
ENSG00000070808,calcium/calmodulin dependent protein kinase II alpha(CAMK2A),Homo sapiens,
ENSG00000058404,calcium/calmodulin dependent protein kinase II beta(CAMK2B),Homo sapiens,
ENSG00000165959,calmin(CLMN),Homo sapiens,
ENSG00000130559,calmodulin regulated spectrin associated protein 1(CAMSAP1),Homo sapiens,
ENSG00000118200,calmodulin regulated spectrin associated protein family member 2(CAMSAP2),Homo sapiens,
ENSG00000076826,calmodulin regulated spectrin associated protein family member 3(CAMSAP3),Homo sapiens,
ENSG00000118432,cannabinoid receptor 1(CNR1),Homo sapiens,
ENSG00000110888,caprin family member 2(CAPRIN2),Homo sapiens,
ENSG00000150281,cardiotrophin 1(CTF1),Homo sapiens,
ENSG00000095713,cartilage acidic protein 1(CRTAC1),Homo sapiens,
ENSG00000164305,caspase 3(CASP3),Homo sapiens,
ENSG00000044115,catenin alpha 1(CTNNA1),Homo sapiens,
ENSG00000066032,catenin alpha 2(CTNNA2),Homo sapiens,
ENSG00000168036,catenin beta 1(CTNNB1),Homo sapiens,
ENSG00000169862,catenin delta 2(CTNND2),Homo sapiens,
ENSG00000134121,cell adhesion molecule L1 like(CHL1),Homo sapiens,
ENSG00000135387,cell cycle associated protein 1(CAPRIN1),Homo sapiens,
ENSG00000117399,cell division cycle 20(CDC20),Homo sapiens,
ENSG00000070831,cell division cycle 42(CDC42),Homo sapiens,
ENSG00000143320,cellular retinoic acid binding protein 2(CRABP2),Homo sapiens,
ENSG00000198707,centrosomal protein 290(CEP290),Homo sapiens,
ENSG00000143418,ceramide synthase 2(CERS2),Homo sapiens,
ENSG00000185267,cerebral dopamine neurotrophic factor(CDNF),Homo sapiens,
ENSG00000128656,chimerin 1(CHN1),Homo sapiens,
ENSG00000163394,cholecystokinin A receptor(CCKAR),Homo sapiens,
ENSG00000187094,cholecystokinin(CCK),Homo sapiens,
ENSG00000080644,cholinergic receptor nicotinic alpha 3 subunit(CHRNA3),Homo sapiens,
ENSG00000160716,cholinergic receptor nicotinic beta 2 subunit(CHRNB2),Homo sapiens,
ENSG00000114646,chondroitin sulfate proteoglycan 5(CSPG5),Homo sapiens,
ENSG00000154645,chondrolectin(CHODL),Homo sapiens,
ENSG00000111678,chromosome 12 open reading frame 57(C12orf57),Homo sapiens,
ENSG00000154642,chromosome 21 open reading frame 91(C21orf91),Homo sapiens,
ENSG00000156172,cilia and flagella associated protein 418(CFAP418),Homo sapiens,
ENSG00000242689,ciliary neurotrophic factor(CNTF),Homo sapiens,
ENSG00000163646,clarin 1(CLRN1),Homo sapiens,
ENSG00000249581,clarin 2(CLRN2),Homo sapiens,
ENSG00000142453,coactivator associated arginine methyltransferase 1(CARM1),Homo sapiens,
ENSG00000172757,cofilin 1(CFL1),Homo sapiens,
ENSG00000163492,coiled-coil domain containing 141(CCDC141),Homo sapiens,
ENSG00000164932,collagen triple helix repeat containing 1(CTHRC1),Homo sapiens,
ENSG00000072832,collapsin response mediator protein 1(CRMP1),Homo sapiens,
ENSG00000182578,colony stimulating factor 1 receptor(CSF1R),Homo sapiens,
ENSG00000173372,complement C1q A chain(C1QA),Homo sapiens,
ENSG00000131094,complement C1q like 1(C1QL1),Homo sapiens,
ENSG00000125730,complement C3(C3),Homo sapiens,
ENSG00000018236,contactin 1(CNTN1),Homo sapiens,
ENSG00000184144,contactin 2(CNTN2),Homo sapiens,
ENSG00000144619,contactin 4(CNTN4),Homo sapiens,
ENSG00000149972,contactin 5(CNTN5),Homo sapiens,
ENSG00000134115,contactin 6(CNTN6),Homo sapiens,
ENSG00000108797,contactin associated protein 1(CNTNAP1),Homo sapiens,
ENSG00000174469,contactin associated protein 2(CNTNAP2),Homo sapiens,
ENSG00000214078,copine 1(CPNE1),Homo sapiens,
ENSG00000124772,copine 5(CPNE5),Homo sapiens,
ENSG00000100884,copine 6(CPNE6),Homo sapiens,
ENSG00000144550,copine family member 9(CPNE9),Homo sapiens,
ENSG00000106078,cordon-bleu WH2 repeat protein(COBL),Homo sapiens,
ENSG00000085733,cortactin(CTTN),Homo sapiens,
ENSG00000134376,crumbs cell polarity complex component 1(CRB1),Homo sapiens,
ENSG00000148204,crumbs cell polarity complex component 2(CRB2),Homo sapiens,
ENSG00000158290,cullin 4B(CUL4B),Homo sapiens,
ENSG00000044090,cullin 7(CUL7),Homo sapiens,
ENSG00000257923,cut like homeobox 1(CUX1),Homo sapiens,
ENSG00000111249,cut like homeobox 2(CUX2),Homo sapiens,
ENSG00000070729,cyclic nucleotide gated channel subunit beta 1(CNGB1),Homo sapiens,
ENSG00000178950,cyclin G associated kinase(GAK),Homo sapiens,
ENSG00000102225,cyclin dependent kinase 16(CDK16),Homo sapiens,
ENSG00000176749,cyclin dependent kinase 5 regulatory subunit 1(CDK5R1),Homo sapiens,
ENSG00000171450,cyclin dependent kinase 5 regulatory subunit 2(CDK5R2),Homo sapiens,
ENSG00000164885,cyclin dependent kinase 5(CDK5),Homo sapiens,
ENSG00000129757,cyclin dependent kinase inhibitor 1C(CDKN1C),Homo sapiens,
ENSG00000006837,cyclin dependent kinase like 3(CDKL3),Homo sapiens,
ENSG00000008086,cyclin dependent kinase like 5(CDKL5),Homo sapiens,
ENSG00000055163,cytoplasmic FMR1 interacting protein 2(CYFIP2),Homo sapiens,
ENSG00000163539,cytoplasmic linker associated protein 2(CLASP2),Homo sapiens,
ENSG00000107864,cytoplasmic polyadenylation element binding protein 3(CPEB3),Homo sapiens,
ENSG00000135905,dedicator of cytokinesis 10(DOCK10),Homo sapiens,
ENSG00000116641,dedicator of cytokinesis 7(DOCK7),Homo sapiens,
ENSG00000114956,deoxyguanosine kinase(DGUOK),Homo sapiens,
ENSG00000058866,diacylglycerol kinase gamma(DGKG),Homo sapiens,
ENSG00000100697,"dicer 1, ribonuclease III(DICER1)",Homo sapiens,
ENSG00000107984,dickkopf WNT signaling pathway inhibitor 1(DKK1),Homo sapiens,
ENSG00000228716,dihydrofolate reductase(DHFR),Homo sapiens,
ENSG00000092964,dihydropyrimidinase like 2(DPYSL2),Homo sapiens,
ENSG00000113657,dihydropyrimidinase like 3(DPYSL3),Homo sapiens,
ENSG00000151640,dihydropyrimidinase like 4(DPYSL4),Homo sapiens,
ENSG00000157851,dihydropyrimidinase like 5(DPYSL5),Homo sapiens,
ENSG00000160305,disco interacting protein 2 homolog A(DIP2A),Homo sapiens,
ENSG00000066084,disco interacting protein 2 homolog B(DIP2B),Homo sapiens,
ENSG00000162733,discoidin domain receptor tyrosine kinase 2(DDR2),Homo sapiens,
ENSG00000132535,discs large MAGUK scaffold protein 4(DLG4),Homo sapiens,
ENSG00000151208,discs large MAGUK scaffold protein 5(DLG5),Homo sapiens,
ENSG00000107404,dishevelled segment polarity protein 1(DVL1),Homo sapiens,
ENSG00000105880,distal-less homeobox 5(DLX5),Homo sapiens,
ENSG00000184845,dopamine receptor D1(DRD1),Homo sapiens,
ENSG00000149295,dopamine receptor D2(DRD2),Homo sapiens,
ENSG00000162490,dorsal inhibitory axon guidance protein(DRAXIN),Homo sapiens,
ENSG00000165606,dorsal root ganglia homeobox(DRGX),Homo sapiens,
ENSG00000089091,double zinc ribbon and ankyrin repeat domains 1(DZANK1),Homo sapiens,
ENSG00000146038,doublecortin domain containing 2(DCDC2),Homo sapiens,
ENSG00000133083,doublecortin like kinase 1(DCLK1),Homo sapiens,
ENSG00000170390,doublecortin like kinase 2(DCLK2),Homo sapiens,
ENSG00000077279,doublecortin(DCX),Homo sapiens,
ENSG00000113758,drebrin 1(DBN1),Homo sapiens,
ENSG00000136279,drebrin like(DBNL),Homo sapiens,
ENSG00000079805,dynamin 2(DNM2),Homo sapiens,
ENSG00000197959,dynamin 3(DNM3),Homo sapiens,
ENSG00000047579,dystrobrevin binding protein 1(DTNBP1),Homo sapiens,
ENSG00000173402,dystroglycan 1(DAG1),Homo sapiens,
ENSG00000198947,dystrophin(DMD),Homo sapiens,
ENSG00000122877,early growth response 2(EGR2),Homo sapiens,
ENSG00000171617,ectodermal-neural cortex 1(ENC1),Homo sapiens,
ENSG00000170571,embigin(EMB),Homo sapiens,
ENSG00000135638,empty spiracles homeobox 1(EMX1),Homo sapiens,
ENSG00000078401,endothelin 1(EDN1),Homo sapiens,
ENSG00000127129,endothelin 2(EDN2),Homo sapiens,
ENSG00000124205,endothelin 3(EDN3),Homo sapiens,
ENSG00000117298,endothelin converting enzyme 1(ECE1),Homo sapiens,
ENSG00000151617,endothelin receptor type A(EDNRA),Homo sapiens,
ENSG00000136160,endothelin receptor type B(EDNRB),Homo sapiens,
ENSG00000163064,engrailed homeobox 1(EN1),Homo sapiens,
ENSG00000164778,engrailed homeobox 2(EN2),Homo sapiens,
ENSG00000106462,enhancer of zeste 2 polycomb repressive complex 2 subunit(EZH2),Homo sapiens,
ENSG00000169242,ephrin A1(EFNA1),Homo sapiens,
ENSG00000099617,ephrin A2(EFNA2),Homo sapiens,
ENSG00000143590,ephrin A3(EFNA3),Homo sapiens,
ENSG00000243364,ephrin A4(EFNA4),Homo sapiens,
ENSG00000184349,ephrin A5(EFNA5),Homo sapiens,
ENSG00000090776,ephrin B1(EFNB1),Homo sapiens,
ENSG00000125266,ephrin B2(EFNB2),Homo sapiens,
ENSG00000108947,ephrin B3(EFNB3),Homo sapiens,
ENSG00000141736,erb-b2 receptor tyrosine kinase 2(ERBB2),Homo sapiens,
ENSG00000082397,erythrocyte membrane protein band 4.1 like 3(EPB41L3),Homo sapiens,
ENSG00000130427,erythropoietin(EPO),Homo sapiens,
ENSG00000103319,eukaryotic elongation factor 2 kinase(EEF2K),Homo sapiens,
ENSG00000128829,eukaryotic translation initiation factor 2 alpha kinase 4(EIF2AK4),Homo sapiens,
ENSG00000110321,eukaryotic translation initiation factor 4 gamma 2(EIF4G2),Homo sapiens,
ENSG00000106038,even-skipped homeobox 1(EVX1),Homo sapiens,
ENSG00000182197,exostosin glycosyltransferase 1(EXT1),Homo sapiens,
ENSG00000152380,family with sequence similarity 151 member B(FAM151B),Homo sapiens,
ENSG00000149557,fasciculation and elongation protein zeta 1(FEZ1),Homo sapiens,
ENSG00000171055,fasciculation and elongation protein zeta 2(FEZ2),Homo sapiens,
ENSG00000186765,"fascin actin-bundling protein 2, retinal(FSCN2)",Homo sapiens,
ENSG00000129682,fibroblast growth factor 13(FGF13),Homo sapiens,
ENSG00000107831,fibroblast growth factor 8(FGF8),Homo sapiens,
ENSG00000066468,fibroblast growth factor receptor 2(FGFR2),Homo sapiens,
ENSG00000115414,fibronectin 1(FN1),Homo sapiens,
ENSG00000126500,fibronectin leucine rich transmembrane protein 1(FLRT1),Homo sapiens,
ENSG00000185070,fibronectin leucine rich transmembrane protein 2(FLRT2),Homo sapiens,
ENSG00000125848,fibronectin leucine rich transmembrane protein 3(FLRT3),Homo sapiens,
ENSG00000196924,filamin A(FLNA),Homo sapiens,
ENSG00000110195,folate receptor alpha(FOLR1),Homo sapiens,
ENSG00000170820,follicle stimulating hormone receptor(FSHR),Homo sapiens,
ENSG00000053108,follistatin like 4(FSTL4),Homo sapiens,
ENSG00000171956,forkhead box B1(FOXB1),Homo sapiens,
ENSG00000251493,forkhead box D1(FOXD1),Homo sapiens,
ENSG00000176165,forkhead box G1(FOXG1),Homo sapiens,
ENSG00000204060,forkhead box O6(FOXO6),Homo sapiens,
ENSG00000102081,fragile X messenger ribonucleoprotein 1(FMR1),Homo sapiens,
ENSG00000157240,frizzled class receptor 1(FZD1),Homo sapiens,
ENSG00000180340,frizzled class receptor 2(FZD2),Homo sapiens,
ENSG00000104290,frizzled class receptor 3(FZD3),Homo sapiens,
ENSG00000174804,frizzled class receptor 4(FZD4),Homo sapiens,
ENSG00000172461,fucosyltransferase 9(FUT9),Homo sapiens,
ENSG00000182687,galanin receptor 2(GALR2),Homo sapiens,
ENSG00000186297,gamma-aminobutyric acid type A receptor subunit alpha5(GABRA5),Homo sapiens,
ENSG00000163288,gamma-aminobutyric acid type A receptor subunit beta1(GABRB1),Homo sapiens,
ENSG00000145864,gamma-aminobutyric acid type A receptor subunit beta2(GABRB2),Homo sapiens,
ENSG00000164900,gastrulation brain homeobox 1(GBX1),Homo sapiens,
ENSG00000168505,gastrulation brain homeobox 2(GBX2),Homo sapiens,
ENSG00000157017,ghrelin and obestatin prepropeptide(GHRL),Homo sapiens,
ENSG00000168621,glial cell derived neurotrophic factor(GDNF),Homo sapiens,
ENSG00000131095,glial fibrillary acidic protein(GFAP),Homo sapiens,
ENSG00000186417,gliomedin(GLDN),Homo sapiens,
ENSG00000070610,glucosylceramidase beta 2(GBA2),Homo sapiens,
ENSG00000198785,glutamate ionotropic receptor NMDA type subunit 3A(GRIN3A),Homo sapiens,
ENSG00000196277,glutamate metabotropic receptor 7(GRM7),Homo sapiens,
ENSG00000155974,glutamate receptor interacting protein 1(GRIP1),Homo sapiens,
ENSG00000215203,glutaredoxin and cysteine rich domain containing 1(GRXCR1),Homo sapiens,
ENSG00000204928,glutaredoxin and cysteine rich domain containing 2(GRXCR2),Homo sapiens,
ENSG00000082701,glycogen synthase kinase 3 beta(GSK3B),Homo sapiens,
ENSG00000150625,glycoprotein M6A(GPM6A),Homo sapiens,
ENSG00000046653,glycoprotein M6B(GPM6B),Homo sapiens,
ENSG00000213420,glypican 2(GPC2),Homo sapiens,
ENSG00000114745,golgi reassembly stacking protein 1(GORASP1),Homo sapiens,
ENSG00000144674,golgin A4(GOLGA4),Homo sapiens,
ENSG00000030582,granulin precursor(GRN),Homo sapiens,
ENSG00000007237,growth arrest specific 7(GAS7),Homo sapiens,
ENSG00000172020,growth associated protein 43(GAP43),Homo sapiens,
ENSG00000143869,growth differentiation factor 7(GDF7),Homo sapiens,
ENSG00000162676,growth factor independent 1 transcriptional repressor(GFI1),Homo sapiens,
ENSG00000164107,heart and neural crest derivatives expressed 2(HAND2),Homo sapiens,
ENSG00000080824,heat shock protein 90 alpha family class A member 1(HSP90AA1),Homo sapiens,
ENSG00000096384,heat shock protein 90 alpha family class B member 1(HSP90AB1),Homo sapiens,
ENSG00000044574,heat shock protein family A (Hsp70) member 5(HSPA5),Homo sapiens,
ENSG00000148357,hemicentin 2(HMCN2),Homo sapiens,
ENSG00000136720,heparan sulfate 6-O-sulfotransferase 1(HS6ST1),Homo sapiens,
ENSG00000019991,hepatocyte growth factor(HGF),Homo sapiens,
ENSG00000114315,hes family bHLH transcription factor 1(HES1),Homo sapiens,
ENSG00000197921,hes family bHLH transcription factor 5(HES5),Homo sapiens,
ENSG00000213614,hexosaminidase subunit alpha(HEXA),Homo sapiens,
ENSG00000189403,high mobility group box 1(HMGB1),Homo sapiens,
ENSG00000196591,histone deacetylase 2(HDAC2),Homo sapiens,
ENSG00000094631,histone deacetylase 6(HDAC6),Homo sapiens,
ENSG00000105996,homeobox A2(HOXA2),Homo sapiens,
ENSG00000128710,homeobox D10(HOXD10),Homo sapiens,
ENSG00000128709,homeobox D9(HOXD9),Homo sapiens,
ENSG00000164588,hyperpolarization activated cyclic nucleotide gated potassium channel 1(HCN1),Homo sapiens,
ENSG00000165704,hypoxanthine phosphoribosyltransferase 1(HPRT1),Homo sapiens,
ENSG00000167178,immunoglobulin superfamily containing leucine rich repeat 2(ISLR2),Homo sapiens,
ENSG00000085552,immunoglobulin superfamily member 9(IGSF9),Homo sapiens,
ENSG00000154059,impact RWD domain protein(IMPACT),Homo sapiens,
ENSG00000125968,inhibitor of DNA binding 1(ID1),Homo sapiens,
ENSG00000198825,inositol polyphosphate-5-phosphatase F(INPP5F),Homo sapiens,
ENSG00000185133,inositol polyphosphate-5-phosphatase J(INPP5J),Homo sapiens,
ENSG00000137825,inositol-trisphosphate 3-kinase A(ITPKA),Homo sapiens,
ENSG00000140443,insulin like growth factor 1 receptor(IGF1R),Homo sapiens,
ENSG00000135916,integral membrane protein 2C(ITM2C),Homo sapiens,
ENSG00000213949,integrin subunit alpha 1(ITGA1),Homo sapiens,
ENSG00000005884,integrin subunit alpha 3(ITGA3),Homo sapiens,
ENSG00000115232,integrin subunit alpha 4(ITGA4),Homo sapiens,
ENSG00000091409,integrin subunit alpha 6(ITGA6),Homo sapiens,
ENSG00000150093,integrin subunit beta 1(ITGB1),Homo sapiens,
ENSG00000006652,interferon related developmental regulator 1(IFRD1),Homo sapiens,
ENSG00000169306,interleukin 1 receptor accessory protein like 1(IL1RAPL1),Homo sapiens,
ENSG00000134470,interleukin 15 receptor subunit alpha(IL15RA),Homo sapiens,
ENSG00000109471,interleukin 2(IL2),Homo sapiens,
ENSG00000136244,interleukin 6(IL6),Homo sapiens,
ENSG00000198399,intersectin 2(ITSN2),Homo sapiens,
ENSG00000187535,intraflagellar transport 140(IFT140),Homo sapiens,
ENSG00000109083,intraflagellar transport 20(IFT20),Homo sapiens,
ENSG00000100360,intraflagellar transport 27(IFT27),Homo sapiens,
ENSG00000032742,intraflagellar transport 88(IFT88),Homo sapiens,
ENSG00000197406,iodothyronine deiodinase 3(DIO3),Homo sapiens,
ENSG00000160145,kalirin RhoGEF kinase(KALRN),Homo sapiens,
ENSG00000129455,kallikrein related peptidase 8(KLK8),Homo sapiens,
ENSG00000140854,katanin regulatory subunit B1(KATNB1),Homo sapiens,
ENSG00000150361,kelch like family member 1(KLHL1),Homo sapiens,
ENSG00000134313,kinase D interacting substrate 220(KIDINS220),Homo sapiens,
ENSG00000171798,kinase non-catalytic C-lobe domain containing 1(KNDC1),Homo sapiens,
ENSG00000198954,kinesin family binding protein(KIFBP),Homo sapiens,
ENSG00000197892,kinesin family member 13B(KIF13B),Homo sapiens,
ENSG00000130294,kinesin family member 1A(KIF1A),Homo sapiens,
ENSG00000138182,kinesin family member 20B(KIF20B),Homo sapiens,
ENSG00000155980,kinesin family member 5A(KIF5A),Homo sapiens,
ENSG00000170759,kinesin family member 5B(KIF5B),Homo sapiens,
ENSG00000168280,kinesin family member 5C(KIF5C),Homo sapiens,
ENSG00000149571,kirre like nephrin family adhesion molecule 3(KIRREL3),Homo sapiens,
ENSG00000183762,kringle containing transmembrane protein 1(KREMEN1),Homo sapiens,
ENSG00000101680,laminin subunit alpha 1(LAMA1),Homo sapiens,
ENSG00000196569,laminin subunit alpha 2(LAMA2),Homo sapiens,
ENSG00000053747,laminin subunit alpha 3(LAMA3),Homo sapiens,
ENSG00000130702,laminin subunit alpha 5(LAMA5),Homo sapiens,
ENSG00000091136,laminin subunit beta 1(LAMB1),Homo sapiens,
ENSG00000172037,laminin subunit beta 2(LAMB2),Homo sapiens,
ENSG00000135862,laminin subunit gamma 1(LAMC1),Homo sapiens,
ENSG00000058085,laminin subunit gamma 2(LAMC2),Homo sapiens,
ENSG00000164715,lemur tyrosine kinase 2(LMTK2),Homo sapiens,
ENSG00000174697,leptin(LEP),Homo sapiens,
ENSG00000108231,leucine rich glioma inactivated 1(LGI1),Homo sapiens,
ENSG00000153902,leucine rich repeat LGI family member 4(LGI4),Homo sapiens,
ENSG00000148948,leucine rich repeat containing 4C(LRRC4C),Homo sapiens,
ENSG00000033122,leucine rich repeat containing 7(LRRC7),Homo sapiens,
ENSG00000133067,leucine rich repeat containing G protein-coupled receptor 6(LGR6),Homo sapiens,
ENSG00000188906,leucine rich repeat kinase 2(LRRK2),Homo sapiens,
ENSG00000198799,leucine rich repeats and immunoglobulin like domains 2(LRIG2),Homo sapiens,
ENSG00000144771,leucine rich repeats and transmembrane domains 1(LRTM1),Homo sapiens,
ENSG00000166159,leucine rich repeats and transmembrane domains 2(LRTM2),Homo sapiens,
ENSG00000061337,leucine zipper tumor suppressor 1(LZTS1),Homo sapiens,
ENSG00000088899,leucine zipper tumor suppressor family member 3(LZTS3),Homo sapiens,
ENSG00000062524,leukocyte receptor tyrosine kinase(LTK),Homo sapiens,
ENSG00000114166,lysine acetyltransferase 2B(KAT2B),Homo sapiens,
ENSG00000004487,lysine demethylase 1A(KDM1A),Homo sapiens,
ENSG00000198121,lysophosphatidic acid receptor 1(LPAR1),Homo sapiens,
ENSG00000171517,lysophosphatidic acid receptor 3(LPAR3),Homo sapiens,
ENSG00000011009,lysophospholipase 2(LYPLA2),Homo sapiens,
ENSG00000164073,major facilitator superfamily domain containing 8(MFSD8),Homo sapiens,
ENSG00000087245,matrix metallopeptidase 2(MMP2),Homo sapiens,
ENSG00000187391,"membrane associated guanylate kinase, WW and PDZ domain containing 2(MAGI2)",Homo sapiens,
ENSG00000235718,membrane frizzled-related protein(MFRP),Homo sapiens,
ENSG00000169330,membrane integral NOTCH2 associated receptor 1(MINAR1),Homo sapiens,
ENSG00000145050,mesencephalic astrocyte derived neurotrophic factor(MANF),Homo sapiens,
ENSG00000087250,metallothionein 3(MT3),Homo sapiens,
ENSG00000103260,"meteorin, glial cell differentiation regulator(METRN)",Homo sapiens,
ENSG00000169057,methyl-CpG binding protein 2(MECP2),Homo sapiens,
ENSG00000199080,microRNA 133b(MIR133B),Homo sapiens,
ENSG00000207713,microRNA 200c(MIR200C),Homo sapiens,
ENSG00000199038,microRNA 210(MIR210),Homo sapiens,
ENSG00000207870,microRNA 221(MIR221),Homo sapiens,
ENSG00000207725,microRNA 222(MIR222),Homo sapiens,
ENSG00000208001,microRNA 431(MIR431),Homo sapiens,
ENSG00000127603,microtubule actin crosslinking factor 1(MACF1),Homo sapiens,
ENSG00000116141,microtubule affinity regulating kinase 1(MARK1),Homo sapiens,
ENSG00000072518,microtubule affinity regulating kinase 2(MARK2),Homo sapiens,
ENSG00000166963,microtubule associated protein 1A(MAP1A),Homo sapiens,
ENSG00000131711,microtubule associated protein 1B(MAP1B),Homo sapiens,
ENSG00000130479,microtubule associated protein 1S(MAP1S),Homo sapiens,
ENSG00000078018,microtubule associated protein 2(MAP2),Homo sapiens,
ENSG00000047849,microtubule associated protein 4(MAP4),Homo sapiens,
ENSG00000171533,microtubule associated protein 6(MAP6),Homo sapiens,
ENSG00000186868,microtubule associated protein tau(MAPT),Homo sapiens,
ENSG00000110492,midkine(MDK),Homo sapiens,
ENSG00000141503,misshapen like kinase 1(MINK1),Homo sapiens,
ENSG00000137463,mitochondria localized glutamic acid rich protein(MGARP),Homo sapiens,
ENSG00000090432,mitochondrial E3 ubiquitin protein ligase 1(MUL1),Homo sapiens,
