ID,Gene Name,Species,
ENSG00000114315,hes family bHLH transcription factor 1(HES1),Homo sapiens,
ENSG00000121905,hippocalcin(HPCA),Homo sapiens,
ENSG00000101180,histamine receptor H3(HRH3),Homo sapiens,
ENSG00000130528,histidine rich calcium binding protein(HRC),Homo sapiens,
ENSG00000152413,homer scaffold protein 1(HOMER1),Homo sapiens,
ENSG00000103942,homer scaffold protein 2(HOMER2),Homo sapiens,
ENSG00000051128,homer scaffold protein 3(HOMER3),Homo sapiens,
ENSG00000173805,huntingtin associated protein 1(HAP1),Homo sapiens,
ENSG00000197386,huntingtin(HTT),Homo sapiens,
ENSG00000122986,hydrogen voltage gated channel 1(HVCN1),Homo sapiens,
ENSG00000099822,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2(HCN2),Homo sapiens,
ENSG00000164588,hyperpolarization activated cyclic nucleotide gated potassium channel 1(HCN1),Homo sapiens,
ENSG00000143630,hyperpolarization activated cyclic nucleotide gated potassium channel 3(HCN3),Homo sapiens,
ENSG00000138622,hyperpolarization activated cyclic nucleotide gated potassium channel 4(HCN4),Homo sapiens,
ENSG00000161610,hypocretin neuropeptide precursor(HCRT),Homo sapiens,
ENSG00000132376,inositol polyphosphate-5-phosphatase K(INPP5K),Homo sapiens,
ENSG00000185950,insulin receptor substrate 2(IRS2),Homo sapiens,
ENSG00000150093,integrin subunit beta 1(ITGB1),Homo sapiens,
ENSG00000259207,integrin subunit beta 3(ITGB3),Homo sapiens,
ENSG00000159128,interferon gamma receptor 2(IFNGR2),Homo sapiens,
ENSG00000111537,interferon gamma(IFNG),Homo sapiens,
ENSG00000115008,interleukin 1 alpha(IL1A),Homo sapiens,
ENSG00000125538,interleukin 1 beta(IL1B),Homo sapiens,
ENSG00000169194,interleukin 13(IL13),Homo sapiens,
ENSG00000172349,interleukin 16(IL16),Homo sapiens,
ENSG00000136003,iron-sulfur cluster assembly enzyme(ISCU),Homo sapiens,
ENSG00000121351,islet amyloid polypeptide(IAPP),Homo sapiens,
ENSG00000167476,junctional sarcoplasmic reticulum protein 1(JSRP1),Homo sapiens,
ENSG00000104369,junctophilin 1(JPH1),Homo sapiens,
ENSG00000149596,junctophilin 2(JPH2),Homo sapiens,
ENSG00000154118,junctophilin 3(JPH3),Homo sapiens,
ENSG00000092051,junctophilin 4(JPH4),Homo sapiens,
ENSG00000114796,kelch like family member 24(KLHL24),Homo sapiens,
ENSG00000170759,kinesin family member 5B(KIF5B),Homo sapiens,
ENSG00000117009,kynurenine 3-monooxygenase(KMO),Homo sapiens,
ENSG00000135413,lacritin(LACRT),Homo sapiens,
ENSG00000174697,leptin(LEP),Homo sapiens,
ENSG00000184709,leucine rich repeat containing 26(LRRC26),Homo sapiens,
ENSG00000162494,leucine rich repeat containing 38(LRRC38),Homo sapiens,
ENSG00000162763,leucine rich repeat containing 52(LRRC52),Homo sapiens,
ENSG00000183908,leucine rich repeat containing 55(LRRC55),Homo sapiens,
ENSG00000239998,leukocyte immunoglobulin like receptor A2(LILRA2),Homo sapiens,
ENSG00000187116,leukocyte immunoglobulin like receptor A5(LILRA5),Homo sapiens,
ENSG00000104972,leukocyte immunoglobulin like receptor B1(LILRB1),Homo sapiens,
ENSG00000131042,leukocyte immunoglobulin like receptor B2(LILRB2),Homo sapiens,
ENSG00000138039,luteinizing hormone/choriogonadotropin receptor(LHCGR),Homo sapiens,
ENSG00000240972,macrophage migration inhibitory factor(MIF),Homo sapiens,
ENSG00000100985,matrix metallopeptidase 9(MMP9),Homo sapiens,
ENSG00000128285,melanin concentrating hormone receptor 1(MCHR1),Homo sapiens,
ENSG00000134640,melatonin receptor 1B(MTNR1B),Homo sapiens,
ENSG00000156738,membrane spanning 4-domains A1(MS4A1),Homo sapiens,
ENSG00000139780,"methyltransferase 21C, AARS1 lysine(METTL21C)",Homo sapiens,
ENSG00000199017,microRNA 1-1(MIR1-1),Homo sapiens,
ENSG00000199035,microRNA 103a-1(MIR103A1),Homo sapiens,
ENSG00000207647,microRNA 153-1(MIR153-1),Homo sapiens,
ENSG00000207713,microRNA 200c(MIR200C),Homo sapiens,
ENSG00000199157,microRNA 208a(MIR208A),Homo sapiens,
ENSG00000215991,microRNA 208b(MIR208B),Homo sapiens,
ENSG00000199038,microRNA 210(MIR210),Homo sapiens,
ENSG00000267195,microRNA 212(MIR212),Homo sapiens,
ENSG00000199075,microRNA 26a-1(MIR26A1),Homo sapiens,
ENSG00000199153,microRNA 30d(MIR30D),Homo sapiens,
ENSG00000207948,microRNA 328(MIR328),Homo sapiens,
ENSG00000199001,microRNA 448(MIR448),Homo sapiens,
ENSG00000207635,microRNA 499a(MIR499A),Homo sapiens,
ENSG00000207757,microRNA 93(MIR93),Homo sapiens,
ENSG00000141503,misshapen like kinase 1(MINK1),Homo sapiens,
ENSG00000008735,mitogen-activated protein kinase 8 interacting protein 2(MAPK8IP2),Homo sapiens,
ENSG00000108984,mitogen-activated protein kinase kinase 6(MAP2K6),Homo sapiens,
ENSG00000069535,monoamine oxidase B(MAOB),Homo sapiens,
ENSG00000081189,myocyte enhancer factor 2C(MEF2C),Homo sapiens,
ENSG00000227877,myoregulin(MRLN),Homo sapiens,
ENSG00000065534,myosin light chain kinase(MYLK),Homo sapiens,
ENSG00000175206,natriuretic peptide A(NPPA),Homo sapiens,
ENSG00000179915,neurexin 1(NRXN1),Homo sapiens,
ENSG00000169760,neuroligin 1(NLGN1),Homo sapiens,
ENSG00000169992,neuroligin 2(NLGN2),Homo sapiens,
ENSG00000196338,neuroligin 3(NLGN3),Homo sapiens,
ENSG00000187258,neuropeptide S receptor 1(NPSR1),Homo sapiens,
ENSG00000164129,neuropeptide Y receptor Y5(NPY5R),Homo sapiens,
ENSG00000166342,neuropilin and tolloid like 1(NETO1),Homo sapiens,
ENSG00000171208,neuropilin and tolloid like 2(NETO2),Homo sapiens,
ENSG00000101188,neurotensin receptor 1(NTSR1),Homo sapiens,
ENSG00000146729,nipsnap homolog 2(NIPSNAP2),Homo sapiens,
ENSG00000198929,nitric oxide synthase 1 adaptor protein(NOS1AP),Homo sapiens,
ENSG00000089250,nitric oxide synthase 1(NOS1),Homo sapiens,
ENSG00000164867,nitric oxide synthase 3(NOS3),Homo sapiens,
ENSG00000143867,odd-skipped related transcription factor 1(OSR1),Homo sapiens,
ENSG00000116329,opioid receptor delta 1(OPRD1),Homo sapiens,
ENSG00000082556,opioid receptor kappa 1(OPRK1),Homo sapiens,
ENSG00000112038,opioid receptor mu 1(OPRM1),Homo sapiens,
ENSG00000125510,opioid related nociceptin receptor 1(OPRL1),Homo sapiens,
ENSG00000172939,oxidative stress responsive kinase 1(OXSR1),Homo sapiens,
ENSG00000101405,oxytocin/neurophysin I prepropeptide(OXT),Homo sapiens,
ENSG00000185345,parkin RBR E3 ubiquitin protein ligase(PRKN),Homo sapiens,
ENSG00000162877,peptidase M20 domain containing 1(PM20D1),Homo sapiens,
ENSG00000108179,peptidylprolyl isomerase F(PPIF),Homo sapiens,
ENSG00000179094,period circadian regulator 1(PER1),Homo sapiens,
ENSG00000132326,period circadian regulator 2(PER2),Homo sapiens,
ENSG00000186951,peroxisome proliferator activated receptor alpha(PPARA),Homo sapiens,
ENSG00000105851,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma(PIK3CG)",Homo sapiens,
ENSG00000184588,phosphodiesterase 4B(PDE4B),Homo sapiens,
ENSG00000113448,phosphodiesterase 4D(PDE4D),Homo sapiens,
ENSG00000233670,phosphoinositide interacting regulator of transient receptor potential channels(PIRT),Homo sapiens,
ENSG00000198523,phospholamban(PLN),Homo sapiens,
ENSG00000170890,phospholipase A2 group IB(PLA2G1B),Homo sapiens,
ENSG00000100078,phospholipase A2 group III(PLA2G3),Homo sapiens,
ENSG00000116711,phospholipase A2 group IVA(PLA2G4A),Homo sapiens,
ENSG00000184381,phospholipase A2 group VI(PLA2G6),Homo sapiens,
ENSG00000069764,phospholipase A2 group X(PLA2G10),Homo sapiens,
ENSG00000153246,phospholipase A2 receptor 1(PLA2R1),Homo sapiens,
ENSG00000124181,phospholipase C gamma 1(PLCG1),Homo sapiens,
ENSG00000197943,phospholipase C gamma 2(PLCG2),Homo sapiens,
ENSG00000203805,phospholipid phosphatase 4(PLPP4),Homo sapiens,
ENSG00000057294,plakophilin 2(PKP2),Homo sapiens,
ENSG00000169403,platelet activating factor receptor(PTAFR),Homo sapiens,
ENSG00000113721,platelet derived growth factor receptor beta(PDGFRB),Homo sapiens,
ENSG00000100311,platelet derived growth factor subunit B(PDGFB),Homo sapiens,
ENSG00000118762,"polycystin 2, transient receptor potential cation channel(PKD2)",Homo sapiens,
ENSG00000156113,potassium calcium-activated channel subfamily M alpha 1(KCNMA1),Homo sapiens,
ENSG00000145936,potassium calcium-activated channel subfamily M regulatory beta subunit 1(KCNMB1),Homo sapiens,
ENSG00000080709,potassium calcium-activated channel subfamily N member 2(KCNN2),Homo sapiens,
ENSG00000104783,potassium calcium-activated channel subfamily N member 4(KCNN4),Homo sapiens,
ENSG00000215262,potassium calcium-activated channel subfamily U member 1(KCNU1),Homo sapiens,
ENSG00000198553,potassium channel regulator(KCNRG),Homo sapiens,
ENSG00000151704,potassium inwardly rectifying channel subfamily J member 1(KCNJ1),Homo sapiens,
ENSG00000177807,potassium inwardly rectifying channel subfamily J member 10(KCNJ10),Homo sapiens,
ENSG00000187486,potassium inwardly rectifying channel subfamily J member 11(KCNJ11),Homo sapiens,
ENSG00000184185,potassium inwardly rectifying channel subfamily J member 12(KCNJ12),Homo sapiens,
ENSG00000115474,potassium inwardly rectifying channel subfamily J member 13(KCNJ13),Homo sapiens,
ENSG00000182324,potassium inwardly rectifying channel subfamily J member 14(KCNJ14),Homo sapiens,
ENSG00000157551,potassium inwardly rectifying channel subfamily J member 15(KCNJ15),Homo sapiens,
ENSG00000153822,potassium inwardly rectifying channel subfamily J member 16(KCNJ16),Homo sapiens,
ENSG00000123700,potassium inwardly rectifying channel subfamily J member 2(KCNJ2),Homo sapiens,
ENSG00000162989,potassium inwardly rectifying channel subfamily J member 3(KCNJ3),Homo sapiens,
ENSG00000168135,potassium inwardly rectifying channel subfamily J member 4(KCNJ4),Homo sapiens,
ENSG00000120457,potassium inwardly rectifying channel subfamily J member 5(KCNJ5),Homo sapiens,
ENSG00000157542,potassium inwardly rectifying channel subfamily J member 6(KCNJ6),Homo sapiens,
ENSG00000121361,potassium inwardly rectifying channel subfamily J member 8(KCNJ8),Homo sapiens,
ENSG00000162728,potassium inwardly rectifying channel subfamily J member 9(KCNJ9),Homo sapiens,
ENSG00000100433,potassium two pore domain channel subfamily K member 10(KCNK10),Homo sapiens,
ENSG00000184261,potassium two pore domain channel subfamily K member 12(KCNK12),Homo sapiens,
ENSG00000152315,potassium two pore domain channel subfamily K member 13(KCNK13),Homo sapiens,
ENSG00000124249,potassium two pore domain channel subfamily K member 15(KCNK15),Homo sapiens,
ENSG00000095981,potassium two pore domain channel subfamily K member 16(KCNK16),Homo sapiens,
ENSG00000124780,potassium two pore domain channel subfamily K member 17(KCNK17),Homo sapiens,
ENSG00000182450,potassium two pore domain channel subfamily K member 4(KCNK4),Homo sapiens,
ENSG00000164626,potassium two pore domain channel subfamily K member 5(KCNK5),Homo sapiens,
ENSG00000099337,potassium two pore domain channel subfamily K member 6(KCNK6),Homo sapiens,
ENSG00000173338,potassium two pore domain channel subfamily K member 7(KCNK7),Homo sapiens,
ENSG00000182132,potassium voltage-gated channel interacting protein 1(KCNIP1),Homo sapiens,
ENSG00000120049,potassium voltage-gated channel interacting protein 2(KCNIP2),Homo sapiens,
ENSG00000115041,potassium voltage-gated channel interacting protein 3(KCNIP3),Homo sapiens,
ENSG00000185774,potassium voltage-gated channel interacting protein 4(KCNIP4),Homo sapiens,
ENSG00000162975,potassium voltage-gated channel modifier subfamily F member 1(KCNF1),Homo sapiens,
ENSG00000026559,potassium voltage-gated channel modifier subfamily G member 1(KCNG1),Homo sapiens,
ENSG00000178342,potassium voltage-gated channel modifier subfamily G member 2(KCNG2),Homo sapiens,
ENSG00000171126,potassium voltage-gated channel modifier subfamily G member 3(KCNG3),Homo sapiens,
ENSG00000168418,potassium voltage-gated channel modifier subfamily G member 4(KCNG4),Homo sapiens,
ENSG00000124134,potassium voltage-gated channel modifier subfamily S member 1(KCNS1),Homo sapiens,
ENSG00000156486,potassium voltage-gated channel modifier subfamily S member 2(KCNS2),Homo sapiens,
ENSG00000170745,potassium voltage-gated channel modifier subfamily S member 3(KCNS3),Homo sapiens,
ENSG00000164794,potassium voltage-gated channel modifier subfamily V member 1(KCNV1),Homo sapiens,
ENSG00000168263,potassium voltage-gated channel modifier subfamily V member 2(KCNV2),Homo sapiens,
ENSG00000111262,potassium voltage-gated channel subfamily A member 1(KCNA1),Homo sapiens,
ENSG00000143105,potassium voltage-gated channel subfamily A member 10(KCNA10),Homo sapiens,
ENSG00000177301,potassium voltage-gated channel subfamily A member 2(KCNA2),Homo sapiens,
ENSG00000177272,potassium voltage-gated channel subfamily A member 3(KCNA3),Homo sapiens,
ENSG00000182255,potassium voltage-gated channel subfamily A member 4(KCNA4),Homo sapiens,
ENSG00000130037,potassium voltage-gated channel subfamily A member 5(KCNA5),Homo sapiens,
ENSG00000151079,potassium voltage-gated channel subfamily A member 6(KCNA6),Homo sapiens,
ENSG00000104848,potassium voltage-gated channel subfamily A member 7(KCNA7),Homo sapiens,
ENSG00000169282,potassium voltage-gated channel subfamily A regulatory beta subunit 1(KCNAB1),Homo sapiens,
ENSG00000069424,potassium voltage-gated channel subfamily A regulatory beta subunit 2(KCNAB2),Homo sapiens,
ENSG00000170049,potassium voltage-gated channel subfamily A regulatory beta subunit 3(KCNAB3),Homo sapiens,
ENSG00000158445,potassium voltage-gated channel subfamily B member 1(KCNB1),Homo sapiens,
ENSG00000182674,potassium voltage-gated channel subfamily B member 2(KCNB2),Homo sapiens,
ENSG00000129159,potassium voltage-gated channel subfamily C member 1(KCNC1),Homo sapiens,
ENSG00000166006,potassium voltage-gated channel subfamily C member 2(KCNC2),Homo sapiens,
ENSG00000131398,potassium voltage-gated channel subfamily C member 3(KCNC3),Homo sapiens,
ENSG00000116396,potassium voltage-gated channel subfamily C member 4(KCNC4),Homo sapiens,
ENSG00000102057,potassium voltage-gated channel subfamily D member 1(KCND1),Homo sapiens,
ENSG00000184408,potassium voltage-gated channel subfamily D member 2(KCND2),Homo sapiens,
ENSG00000171385,potassium voltage-gated channel subfamily D member 3(KCND3),Homo sapiens,
ENSG00000180509,potassium voltage-gated channel subfamily E regulatory subunit 1(KCNE1),Homo sapiens,
ENSG00000159197,potassium voltage-gated channel subfamily E regulatory subunit 2(KCNE2),Homo sapiens,
ENSG00000175538,potassium voltage-gated channel subfamily E regulatory subunit 3(KCNE3),Homo sapiens,
ENSG00000152049,potassium voltage-gated channel subfamily E regulatory subunit 4(KCNE4),Homo sapiens,
ENSG00000176076,potassium voltage-gated channel subfamily E regulatory subunit 5(KCNE5),Homo sapiens,
ENSG00000143473,potassium voltage-gated channel subfamily H member 1(KCNH1),Homo sapiens,
ENSG00000055118,potassium voltage-gated channel subfamily H member 2(KCNH2),Homo sapiens,
ENSG00000135519,potassium voltage-gated channel subfamily H member 3(KCNH3),Homo sapiens,
ENSG00000089558,potassium voltage-gated channel subfamily H member 4(KCNH4),Homo sapiens,
ENSG00000140015,potassium voltage-gated channel subfamily H member 5(KCNH5),Homo sapiens,
ENSG00000173826,potassium voltage-gated channel subfamily H member 6(KCNH6),Homo sapiens,
ENSG00000184611,potassium voltage-gated channel subfamily H member 7(KCNH7),Homo sapiens,
ENSG00000183960,potassium voltage-gated channel subfamily H member 8(KCNH8),Homo sapiens,
ENSG00000053918,potassium voltage-gated channel subfamily Q member 1(KCNQ1),Homo sapiens,
ENSG00000075043,potassium voltage-gated channel subfamily Q member 2(KCNQ2),Homo sapiens,
ENSG00000184156,potassium voltage-gated channel subfamily Q member 3(KCNQ3),Homo sapiens,
ENSG00000117013,potassium voltage-gated channel subfamily Q member 4(KCNQ4),Homo sapiens,
ENSG00000185760,potassium voltage-gated channel subfamily Q member 5(KCNQ5),Homo sapiens,
ENSG00000080815,presenilin 1(PSEN1),Homo sapiens,
ENSG00000171867,prion protein (Kanno blood group)(PRNP),Homo sapiens,
ENSG00000215021,prohibitin 2(PHB2),Homo sapiens,
ENSG00000165828,proline rich acidic protein 1(PRAP1),Homo sapiens,
ENSG00000169174,proprotein convertase subtilisin/kexin type 9(PCSK9),Homo sapiens,
ENSG00000148344,prostaglandin E synthase(PTGES),Homo sapiens,
ENSG00000073756,prostaglandin-endoperoxide synthase 2(PTGS2),Homo sapiens,
ENSG00000165912,protein kinase C and casein kinase substrate in neurons 3(PACSIN3),Homo sapiens,
ENSG00000166501,protein kinase C beta(PRKCB),Homo sapiens,
ENSG00000163932,protein kinase C delta(PRKCD),Homo sapiens,
ENSG00000171132,protein kinase C epsilon(PRKCE),Homo sapiens,
ENSG00000184304,protein kinase D1(PRKD1),Homo sapiens,
ENSG00000072062,protein kinase cAMP-activated catalytic subunit alpha(PRKACA),Homo sapiens,
ENSG00000142875,protein kinase cAMP-activated catalytic subunit beta(PRKACB),Homo sapiens,
ENSG00000185532,protein kinase cGMP-dependent 1(PRKG1),Homo sapiens,
ENSG00000138669,protein kinase cGMP-dependent 2(PRKG2),Homo sapiens,
ENSG00000138814,protein phosphatase 3 catalytic subunit alpha(PPP3CA),Homo sapiens,
ENSG00000107758,protein phosphatase 3 catalytic subunit beta(PPP3CB),Homo sapiens,
ENSG00000120910,protein phosphatase 3 catalytic subunit gamma(PPP3CC),Homo sapiens,
ENSG00000221823,"protein phosphatase 3 regulatory subunit B, alpha(PPP3R1)",Homo sapiens,
ENSG00000188386,"protein phosphatase 3 regulatory subunit B, beta(PPP3R2)",Homo sapiens,
ENSG00000120899,protein tyrosine kinase 2 beta(PTK2B),Homo sapiens,
ENSG00000134242,protein tyrosine phosphatase non-receptor type 22(PTPN22),Homo sapiens,
ENSG00000070159,protein tyrosine phosphatase non-receptor type 3(PTPN3),Homo sapiens,
ENSG00000111679,protein tyrosine phosphatase non-receptor type 6(PTPN6),Homo sapiens,
ENSG00000123560,proteolipid protein 1(PLP1),Homo sapiens,
ENSG00000108405,purinergic receptor P2X 1(P2RX1),Homo sapiens,
ENSG00000187848,purinergic receptor P2X 2(P2RX2),Homo sapiens,
ENSG00000109991,purinergic receptor P2X 3(P2RX3),Homo sapiens,
ENSG00000135124,purinergic receptor P2X 4(P2RX4),Homo sapiens,
ENSG00000083454,purinergic receptor P2X 5(P2RX5),Homo sapiens,
ENSG00000089041,purinergic receptor P2X 7(P2RX7),Homo sapiens,
ENSG00000169860,purinergic receptor P2Y1(P2RY1),Homo sapiens,
ENSG00000169313,purinergic receptor P2Y12(P2RY12),Homo sapiens,
ENSG00000171631,pyrimidinergic receptor P2Y6(P2RY6),Homo sapiens,
ENSG00000067560,ras homolog family member A(RHOA),Homo sapiens,
ENSG00000122679,receptor activity modifying protein 3(RAMP3),Homo sapiens,
ENSG00000137275,receptor interacting serine/threonine kinase 1(RIPK1),Homo sapiens,
ENSG00000109047,recoverin(RCVRN),Homo sapiens,
ENSG00000189056,reelin(RELN),Homo sapiens,
ENSG00000130988,regucalcin(RGN),Homo sapiens,
ENSG00000116741,regulator of G protein signaling 2(RGS2),Homo sapiens,
ENSG00000117152,regulator of G protein signaling 4(RGS4),Homo sapiens,
ENSG00000182901,regulator of G protein signaling 7(RGS7),Homo sapiens,
ENSG00000158286,ring finger protein 207(RNF207),Homo sapiens,
ENSG00000198626,ryanodine receptor 2(RYR2),Homo sapiens,
ENSG00000142178,salt inducible kinase 1(SIK1),Homo sapiens,
ENSG00000163681,sarcolemma associated protein(SLMAP),Homo sapiens,
ENSG00000170290,sarcolipin(SLN),Homo sapiens,
ENSG00000106483,secreted frizzled related protein 4(SFRP4),Homo sapiens,
ENSG00000162430,selenoprotein N(SELENON),Homo sapiens,
ENSG00000124233,semenogelin 1(SEMG1),Homo sapiens,
ENSG00000164266,serine peptidase inhibitor Kazal type 1(SPINK1),Homo sapiens,
ENSG00000052344,serine protease 8(PRSS8),Homo sapiens,
ENSG00000198648,serine/threonine kinase 39(STK39),Homo sapiens,
ENSG00000135919,serpin family E member 2(SERPINE2),Homo sapiens,
ENSG00000188803,shisa family member 6(SHISA6),Homo sapiens,
ENSG00000187902,shisa family member 7(SHISA7),Homo sapiens,
ENSG00000234965,shisa family member 8(SHISA8),Homo sapiens,
ENSG00000237515,shisa family member 9(SHISA9),Homo sapiens,
ENSG00000240045,small transmembrane regulator of ion transport 1(STRIT1),Homo sapiens,
ENSG00000116030,small ubiquitin like modifier 1(SUMO1),Homo sapiens,
ENSG00000102452,"sodium leak channel, non-selective(NALCN)",Homo sapiens,
ENSG00000144285,sodium voltage-gated channel alpha subunit 1(SCN1A),Homo sapiens,
ENSG00000185313,sodium voltage-gated channel alpha subunit 10(SCN10A),Homo sapiens,
ENSG00000168356,sodium voltage-gated channel alpha subunit 11(SCN11A),Homo sapiens,
ENSG00000136531,sodium voltage-gated channel alpha subunit 2(SCN2A),Homo sapiens,
ENSG00000153253,sodium voltage-gated channel alpha subunit 3(SCN3A),Homo sapiens,
ENSG00000007314,sodium voltage-gated channel alpha subunit 4(SCN4A),Homo sapiens,
ENSG00000183873,sodium voltage-gated channel alpha subunit 5(SCN5A),Homo sapiens,
ENSG00000136546,sodium voltage-gated channel alpha subunit 7(SCN7A),Homo sapiens,
ENSG00000196876,sodium voltage-gated channel alpha subunit 8(SCN8A),Homo sapiens,
ENSG00000169432,sodium voltage-gated channel alpha subunit 9(SCN9A),Homo sapiens,
ENSG00000105711,sodium voltage-gated channel beta subunit 1(SCN1B),Homo sapiens,
ENSG00000149575,sodium voltage-gated channel beta subunit 2(SCN2B),Homo sapiens,
ENSG00000166257,sodium voltage-gated channel beta subunit 3(SCN3B),Homo sapiens,
ENSG00000177098,sodium voltage-gated channel beta subunit 4(SCN4B),Homo sapiens,
ENSG00000084628,sodium/potassium transporting ATPase interacting 1(NKAIN1),Homo sapiens,
ENSG00000188580,sodium/potassium transporting ATPase interacting 2(NKAIN2),Homo sapiens,
ENSG00000185942,sodium/potassium transporting ATPase interacting 3(NKAIN3),Homo sapiens,
ENSG00000101198,sodium/potassium transporting ATPase interacting 4(NKAIN4),Homo sapiens,
ENSG00000064651,solute carrier family 12 member 2(SLC12A2),Homo sapiens,
ENSG00000179520,solute carrier family 17 member 8(SLC17A8),Homo sapiens,
ENSG00000187714,solute carrier family 18 member A3(SLC18A3),Homo sapiens,
ENSG00000170615,solute carrier family 26 member 5(SLC26A5),Homo sapiens,
ENSG00000170385,solute carrier family 30 member 1(SLC30A1),Homo sapiens,
ENSG00000196660,solute carrier family 30 member 10(SLC30A10),Homo sapiens,
ENSG00000145740,solute carrier family 30 member 5(SLC30A5),Homo sapiens,
ENSG00000152683,solute carrier family 30 member 6(SLC30A6),Homo sapiens,
ENSG00000136867,solute carrier family 31 member 2(SLC31A2),Homo sapiens,
ENSG00000131183,solute carrier family 34 member 1(SLC34A1),Homo sapiens,
ENSG00000111371,solute carrier family 38 member 1(SLC38A1),Homo sapiens,
ENSG00000134294,solute carrier family 38 member 2(SLC38A2),Homo sapiens,
ENSG00000188338,solute carrier family 38 member 3(SLC38A3),Homo sapiens,
ENSG00000149150,solute carrier family 43 member 1(SLC43A1),Homo sapiens,
ENSG00000167703,solute carrier family 43 member 2(SLC43A2),Homo sapiens,
ENSG00000157103,solute carrier family 6 member 1(SLC6A1),Homo sapiens,
ENSG00000108576,solute carrier family 6 member 4(SLC6A4),Homo sapiens,
ENSG00000196517,solute carrier family 6 member 9(SLC6A9),Homo sapiens,
ENSG00000103257,solute carrier family 7 member 5(SLC7A5),Homo sapiens,
ENSG00000183023,solute carrier family 8 member A1(SLC8A1),Homo sapiens,
ENSG00000089060,solute carrier family 8 member B1(SLC8B1),Homo sapiens,
ENSG00000090020,solute carrier family 9 member A1(SLC9A1),Homo sapiens,
ENSG00000132671,somatostatin receptor 4(SSTR4),Homo sapiens,
ENSG00000075142,sorcin(SRI),Homo sapiens,
ENSG00000114520,sorting nexin 4(SNX4),Homo sapiens,
ENSG00000160460,"spectrin beta, non-erythrocytic 4(SPTBN4)",Homo sapiens,
ENSG00000063176,sphingosine kinase 2(SPHK2),Homo sapiens,
ENSG00000165025,spleen associated tyrosine kinase(SYK),Homo sapiens,
ENSG00000159167,stanniocalcin 1(STC1),Homo sapiens,
ENSG00000113739,stanniocalcin 2(STC2),Homo sapiens,
ENSG00000148175,stomatin(STOM),Homo sapiens,
ENSG00000133872,store-operated calcium entry associated regulatory factor(SARAF),Homo sapiens,
ENSG00000167323,stromal interaction molecule 1(STIM1),Homo sapiens,
ENSG00000109689,stromal interaction molecule 2(STIM2),Homo sapiens,
ENSG00000159164,synaptic vesicle glycoprotein 2A(SV2A),Homo sapiens,
ENSG00000067715,synaptotagmin 1(SYT1),Homo sapiens,
ENSG00000110975,synaptotagmin 10(SYT10),Homo sapiens,
ENSG00000132718,synaptotagmin 11(SYT11),Homo sapiens,
ENSG00000173227,synaptotagmin 12(SYT12),Homo sapiens,
ENSG00000019505,synaptotagmin 13(SYT13),Homo sapiens,
ENSG00000204176,synaptotagmin 15(SYT15),Homo sapiens,
ENSG00000103528,synaptotagmin 17(SYT17),Homo sapiens,
ENSG00000143858,synaptotagmin 2(SYT2),Homo sapiens,
ENSG00000213023,synaptotagmin 3(SYT3),Homo sapiens,
ENSG00000132872,synaptotagmin 4(SYT4),Homo sapiens,
ENSG00000129990,synaptotagmin 5(SYT5),Homo sapiens,
ENSG00000134207,synaptotagmin 6(SYT6),Homo sapiens,
ENSG00000011347,synaptotagmin 7(SYT7),Homo sapiens,
ENSG00000149043,synaptotagmin 8(SYT8),Homo sapiens,
ENSG00000170743,synaptotagmin 9(SYT9),Homo sapiens,
ENSG00000136854,syntaxin binding protein 1(STXBP1),Homo sapiens,
ENSG00000101400,syntrophin alpha 1(SNTA1),Homo sapiens,
ENSG00000145335,synuclein alpha(SNCA),Homo sapiens,
ENSG00000173267,synuclein gamma(SNCG),Homo sapiens,
ENSG00000075073,tachykinin receptor 2(TACR2),Homo sapiens,
ENSG00000088992,tescalcin(TESC),Homo sapiens,
ENSG00000106537,tetraspanin 13(TSPAN13),Homo sapiens,
ENSG00000137801,thrombospondin 1(THBS1),Homo sapiens,
ENSG00000205542,thymosin beta 4 X-linked(TMSB4X),Homo sapiens,
ENSG00000170893,thyrotropin releasing hormone(TRH),Homo sapiens,
ENSG00000239732,toll like receptor 9(TLR9),Homo sapiens,
ENSG00000136827,torsin family 1 member A(TOR1A),Homo sapiens,
ENSG00000160404,torsin family 2 member A(TOR2A),Homo sapiens,
ENSG00000091513,transferrin(TF),Homo sapiens,
ENSG00000105329,transforming growth factor beta 1(TGFB1),Homo sapiens,
ENSG00000144935,transient receptor potential cation channel subfamily C member 1(TRPC1),Homo sapiens,
ENSG00000138741,transient receptor potential cation channel subfamily C member 3(TRPC3),Homo sapiens,
ENSG00000137672,transient receptor potential cation channel subfamily C member 6(TRPC6),Homo sapiens,
ENSG00000070985,transient receptor potential cation channel subfamily M member 5(TRPM5),Homo sapiens,
ENSG00000187688,transient receptor potential cation channel subfamily V member 2(TRPV2),Homo sapiens,
ENSG00000167723,transient receptor potential cation channel subfamily V member 3(TRPV3),Homo sapiens,
ENSG00000136463,translational activator of cytochrome c oxidase I(TACO1),Homo sapiens,
ENSG00000100300,translocator protein(TSPO),Homo sapiens,
ENSG00000139644,transmembrane BAX inhibitor motif containing 6(TMBIM6),Homo sapiens,
ENSG00000165091,transmembrane channel like 1(TMC1),Homo sapiens,
