ID,Gene Name,Species,
ENSG00000148834,glutathione S-transferase omega 1(GSTO1),Homo sapiens,
ENSG00000152642,glycerol-3-phosphate dehydrogenase 1 like(GPD1L),Homo sapiens,
ENSG00000169704,glycoprotein IX platelet(GP9),Homo sapiens,
ENSG00000185245,glycoprotein Ib platelet subunit alpha(GP1BA),Homo sapiens,
ENSG00000203618,glycoprotein Ib platelet subunit beta(GP1BB),Homo sapiens,
ENSG00000150625,glycoprotein M6A(GPM6A),Homo sapiens,
ENSG00000178732,glycoprotein V platelet(GP5),Homo sapiens,
ENSG00000183087,growth arrest specific 6(GAS6),Homo sapiens,
ENSG00000165678,growth hormone inducible transmembrane protein(GHITM),Homo sapiens,
ENSG00000126803,heat shock protein family A (Hsp70) member 2(HSPA2),Homo sapiens,
ENSG00000105697,hepcidin antimicrobial peptide(HAMP),Homo sapiens,
ENSG00000181333,hephaestin like 1(HEPHL1),Homo sapiens,
ENSG00000089472,hephaestin(HEPH),Homo sapiens,
ENSG00000105707,hepsin(HPN),Homo sapiens,
ENSG00000114315,hes family bHLH transcription factor 1(HES1),Homo sapiens,
ENSG00000121905,hippocalcin(HPCA),Homo sapiens,
ENSG00000130528,histidine rich calcium binding protein(HRC),Homo sapiens,
ENSG00000152413,homer scaffold protein 1(HOMER1),Homo sapiens,
ENSG00000103942,homer scaffold protein 2(HOMER2),Homo sapiens,
ENSG00000051128,homer scaffold protein 3(HOMER3),Homo sapiens,
ENSG00000173805,huntingtin associated protein 1(HAP1),Homo sapiens,
ENSG00000197386,huntingtin(HTT),Homo sapiens,
ENSG00000099822,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2(HCN2),Homo sapiens,
ENSG00000164588,hyperpolarization activated cyclic nucleotide gated potassium channel 1(HCN1),Homo sapiens,
ENSG00000143630,hyperpolarization activated cyclic nucleotide gated potassium channel 3(HCN3),Homo sapiens,
ENSG00000138622,hyperpolarization activated cyclic nucleotide gated potassium channel 4(HCN4),Homo sapiens,
ENSG00000161610,hypocretin neuropeptide precursor(HCRT),Homo sapiens,
ENSG00000005700,inhibitor of Bruton tyrosine kinase(IBTK),Homo sapiens,
ENSG00000150995,"inositol 1,4,5-trisphosphate receptor type 1(ITPR1)",Homo sapiens,
ENSG00000123104,"inositol 1,4,5-trisphosphate receptor type 2(ITPR2)",Homo sapiens,
ENSG00000132376,inositol polyphosphate-5-phosphatase K(INPP5K),Homo sapiens,
ENSG00000138448,integrin subunit alpha V(ITGAV),Homo sapiens,
ENSG00000150093,integrin subunit beta 1(ITGB1),Homo sapiens,
ENSG00000259207,integrin subunit beta 3(ITGB3),Homo sapiens,
ENSG00000111537,interferon gamma(IFNG),Homo sapiens,
ENSG00000169194,interleukin 13(IL13),Homo sapiens,
ENSG00000172349,interleukin 16(IL16),Homo sapiens,
ENSG00000136381,iron responsive element binding protein 2(IREB2),Homo sapiens,
ENSG00000136003,iron-sulfur cluster assembly enzyme(ISCU),Homo sapiens,
ENSG00000121351,islet amyloid polypeptide(IAPP),Homo sapiens,
ENSG00000167476,junctional sarcoplasmic reticulum protein 1(JSRP1),Homo sapiens,
ENSG00000104369,junctophilin 1(JPH1),Homo sapiens,
ENSG00000149596,junctophilin 2(JPH2),Homo sapiens,
ENSG00000154118,junctophilin 3(JPH3),Homo sapiens,
ENSG00000092051,junctophilin 4(JPH4),Homo sapiens,
ENSG00000114796,kelch like family member 24(KLHL24),Homo sapiens,
ENSG00000146021,kelch like family member 3(KLHL3),Homo sapiens,
ENSG00000170759,kinesin family member 5B(KIF5B),Homo sapiens,
ENSG00000135413,lacritin(LACRT),Homo sapiens,
ENSG00000012223,lactotransferrin(LTF),Homo sapiens,
ENSG00000164715,lemur tyrosine kinase 2(LMTK2),Homo sapiens,
ENSG00000184709,leucine rich repeat containing 26(LRRC26),Homo sapiens,
ENSG00000238083,leucine rich repeat containing 37 member A2(LRRC37A2),Homo sapiens,
ENSG00000162494,leucine rich repeat containing 38(LRRC38),Homo sapiens,
ENSG00000162763,leucine rich repeat containing 52(LRRC52),Homo sapiens,
ENSG00000183908,leucine rich repeat containing 55(LRRC55),Homo sapiens,
ENSG00000168924,leucine zipper and EF-hand containing transmembrane protein 1(LETM1),Homo sapiens,
ENSG00000239998,leukocyte immunoglobulin like receptor A2(LILRA2),Homo sapiens,
ENSG00000187116,leukocyte immunoglobulin like receptor A5(LILRA5),Homo sapiens,
ENSG00000104972,leukocyte immunoglobulin like receptor B1(LILRB1),Homo sapiens,
ENSG00000131042,leukocyte immunoglobulin like receptor B2(LILRB2),Homo sapiens,
ENSG00000148346,lipocalin 2(LCN2),Homo sapiens,
ENSG00000138039,luteinizing hormone/choriogonadotropin receptor(LHCGR),Homo sapiens,
ENSG00000102158,magnesium transporter 1(MAGT1),Homo sapiens,
ENSG00000124532,magnesium transporter MRS2(MRS2),Homo sapiens,
ENSG00000173214,major facilitator superfamily domain containing 4B(MFSD4B),Homo sapiens,
ENSG00000162972,matrix AAA peptidase interacting protein 1(MAIP1),Homo sapiens,
ENSG00000128285,melanin concentrating hormone receptor 1(MCHR1),Homo sapiens,
ENSG00000163975,melanotransferrin(MELTF),Homo sapiens,
ENSG00000134640,melatonin receptor 1B(MTNR1B),Homo sapiens,
ENSG00000169446,membrane magnesium transporter 1(MMGT1),Homo sapiens,
ENSG00000156738,membrane spanning 4-domains A1(MS4A1),Homo sapiens,
ENSG00000087250,metallothionein 3(MT3),Homo sapiens,
ENSG00000139780,"methyltransferase 21C, AARS1 lysine(METTL21C)",Homo sapiens,
ENSG00000199017,microRNA 1-1(MIR1-1),Homo sapiens,
ENSG00000199035,microRNA 103a-1(MIR103A1),Homo sapiens,
ENSG00000207647,microRNA 153-1(MIR153-1),Homo sapiens,
ENSG00000207713,microRNA 200c(MIR200C),Homo sapiens,
ENSG00000199157,microRNA 208a(MIR208A),Homo sapiens,
ENSG00000215991,microRNA 208b(MIR208B),Homo sapiens,
ENSG00000199038,microRNA 210(MIR210),Homo sapiens,
ENSG00000267195,microRNA 212(MIR212),Homo sapiens,
ENSG00000199075,microRNA 26a-1(MIR26A1),Homo sapiens,
ENSG00000199153,microRNA 30d(MIR30D),Homo sapiens,
ENSG00000207948,microRNA 328(MIR328),Homo sapiens,
ENSG00000199001,microRNA 448(MIR448),Homo sapiens,
ENSG00000207635,microRNA 499a(MIR499A),Homo sapiens,
ENSG00000207757,microRNA 93(MIR93),Homo sapiens,
ENSG00000005059,mitochondrial calcium uniporter dominant negative subunit beta(MCUB),Homo sapiens,
ENSG00000050393,mitochondrial calcium uniporter regulator 1(MCUR1),Homo sapiens,
ENSG00000156026,mitochondrial calcium uniporter(MCU),Homo sapiens,
ENSG00000107745,mitochondrial calcium uptake 1(MICU1),Homo sapiens,
ENSG00000165487,mitochondrial calcium uptake 2(MICU2),Homo sapiens,
ENSG00000155970,mitochondrial calcium uptake family member 3(MICU3),Homo sapiens,
ENSG00000090674,mucolipin TRP cation channel 1(MCOLN1),Homo sapiens,
ENSG00000153898,mucolipin TRP cation channel 2(MCOLN2),Homo sapiens,
ENSG00000055732,mucolipin TRP cation channel 3(MCOLN3),Homo sapiens,
ENSG00000227877,myoregulin(MRLN),Homo sapiens,
ENSG00000065534,myosin light chain kinase(MYLK),Homo sapiens,
ENSG00000175206,natriuretic peptide A(NPPA),Homo sapiens,
ENSG00000110400,nectin cell adhesion molecule 1(NECTIN1),Homo sapiens,
ENSG00000171596,neuromedin U receptor 1(NMUR1),Homo sapiens,
ENSG00000132911,neuromedin U receptor 2(NMUR2),Homo sapiens,
ENSG00000107130,neuronal calcium sensor 1(NCS1),Homo sapiens,
ENSG00000187258,neuropeptide S receptor 1(NPSR1),Homo sapiens,
ENSG00000166342,neuropilin and tolloid like 1(NETO1),Homo sapiens,
ENSG00000171208,neuropilin and tolloid like 2(NETO2),Homo sapiens,
ENSG00000101188,neurotensin receptor 1(NTSR1),Homo sapiens,
ENSG00000146729,nipsnap homolog 2(NIPSNAP2),Homo sapiens,
ENSG00000198929,nitric oxide synthase 1 adaptor protein(NOS1AP),Homo sapiens,
ENSG00000089250,nitric oxide synthase 1(NOS1),Homo sapiens,
ENSG00000164867,nitric oxide synthase 3(NOS3),Homo sapiens,
ENSG00000140939,nucleolar protein 3(NOL3),Homo sapiens,
ENSG00000143867,odd-skipped related transcription factor 1(OSR1),Homo sapiens,
ENSG00000116329,opioid receptor delta 1(OPRD1),Homo sapiens,
ENSG00000082556,opioid receptor kappa 1(OPRK1),Homo sapiens,
ENSG00000112038,opioid receptor mu 1(OPRM1),Homo sapiens,
ENSG00000125510,opioid related nociceptin receptor 1(OPRL1),Homo sapiens,
ENSG00000172939,oxidative stress responsive kinase 1(OXSR1),Homo sapiens,
ENSG00000110218,pannexin 1(PANX1),Homo sapiens,
ENSG00000105852,paraoxonase 3(PON3),Homo sapiens,
ENSG00000105819,"peptidase, mitochondrial processing subunit beta(PMPCB)",Homo sapiens,
ENSG00000179094,period circadian regulator 1(PER1),Homo sapiens,
ENSG00000105851,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma(PIK3CG)",Homo sapiens,
ENSG00000184588,phosphodiesterase 4B(PDE4B),Homo sapiens,
ENSG00000113448,phosphodiesterase 4D(PDE4D),Homo sapiens,
ENSG00000198523,phospholamban(PLN),Homo sapiens,
ENSG00000170890,phospholipase A2 group IB(PLA2G1B),Homo sapiens,
ENSG00000184381,phospholipase A2 group VI(PLA2G6),Homo sapiens,
ENSG00000182621,phospholipase C beta 1(PLCB1),Homo sapiens,
ENSG00000137841,phospholipase C beta 2(PLCB2),Homo sapiens,
ENSG00000149782,phospholipase C beta 3(PLCB3),Homo sapiens,
ENSG00000101333,phospholipase C beta 4(PLCB4),Homo sapiens,
ENSG00000187091,phospholipase C delta 1(PLCD1),Homo sapiens,
ENSG00000138193,phospholipase C epsilon 1(PLCE1),Homo sapiens,
ENSG00000114805,phospholipase C eta 1(PLCH1),Homo sapiens,
ENSG00000149527,phospholipase C eta 2(PLCH2),Homo sapiens,
ENSG00000124181,phospholipase C gamma 1(PLCG1),Homo sapiens,
ENSG00000197943,phospholipase C gamma 2(PLCG2),Homo sapiens,
ENSG00000139151,phospholipase C zeta 1(PLCZ1),Homo sapiens,
ENSG00000203805,phospholipid phosphatase 4(PLPP4),Homo sapiens,
ENSG00000057294,plakophilin 2(PKP2),Homo sapiens,
ENSG00000113721,platelet derived growth factor receptor beta(PDGFRB),Homo sapiens,
ENSG00000100311,platelet derived growth factor subunit B(PDGFB),Homo sapiens,
ENSG00000158683,"polycystin 1 like 1, transient receptor potential channel interacting(PKD1L1)",Homo sapiens,
ENSG00000166473,polycystin 1 like 2 (gene/pseudogene)(PKD1L2),Homo sapiens,
ENSG00000008710,"polycystin 1, transient receptor potential channel interacting(PKD1)",Homo sapiens,
ENSG00000107593,"polycystin 2 like 1, transient receptor potential cation channel(PKD2L1)",Homo sapiens,
ENSG00000078795,"polycystin 2 like 2, transient receptor potential cation channel(PKD2L2)",Homo sapiens,
ENSG00000118762,"polycystin 2, transient receptor potential cation channel(PKD2)",Homo sapiens,
ENSG00000130943,polycystin family receptor for egg jelly(PKDREJ),Homo sapiens,
ENSG00000156113,potassium calcium-activated channel subfamily M alpha 1(KCNMA1),Homo sapiens,
ENSG00000145936,potassium calcium-activated channel subfamily M regulatory beta subunit 1(KCNMB1),Homo sapiens,
ENSG00000197584,potassium calcium-activated channel subfamily M regulatory beta subunit 2(KCNMB2),Homo sapiens,
ENSG00000171121,potassium calcium-activated channel subfamily M regulatory beta subunit 3(KCNMB3),Homo sapiens,
ENSG00000135643,potassium calcium-activated channel subfamily M regulatory beta subunit 4(KCNMB4),Homo sapiens,
ENSG00000105642,potassium calcium-activated channel subfamily N member 1(KCNN1),Homo sapiens,
ENSG00000080709,potassium calcium-activated channel subfamily N member 2(KCNN2),Homo sapiens,
ENSG00000143603,potassium calcium-activated channel subfamily N member 3(KCNN3),Homo sapiens,
ENSG00000104783,potassium calcium-activated channel subfamily N member 4(KCNN4),Homo sapiens,
ENSG00000215262,potassium calcium-activated channel subfamily U member 1(KCNU1),Homo sapiens,
ENSG00000198553,potassium channel regulator(KCNRG),Homo sapiens,
ENSG00000151704,potassium inwardly rectifying channel subfamily J member 1(KCNJ1),Homo sapiens,
ENSG00000177807,potassium inwardly rectifying channel subfamily J member 10(KCNJ10),Homo sapiens,
ENSG00000187486,potassium inwardly rectifying channel subfamily J member 11(KCNJ11),Homo sapiens,
ENSG00000184185,potassium inwardly rectifying channel subfamily J member 12(KCNJ12),Homo sapiens,
ENSG00000115474,potassium inwardly rectifying channel subfamily J member 13(KCNJ13),Homo sapiens,
ENSG00000182324,potassium inwardly rectifying channel subfamily J member 14(KCNJ14),Homo sapiens,
ENSG00000157551,potassium inwardly rectifying channel subfamily J member 15(KCNJ15),Homo sapiens,
ENSG00000153822,potassium inwardly rectifying channel subfamily J member 16(KCNJ16),Homo sapiens,
ENSG00000123700,potassium inwardly rectifying channel subfamily J member 2(KCNJ2),Homo sapiens,
ENSG00000162989,potassium inwardly rectifying channel subfamily J member 3(KCNJ3),Homo sapiens,
ENSG00000168135,potassium inwardly rectifying channel subfamily J member 4(KCNJ4),Homo sapiens,
ENSG00000120457,potassium inwardly rectifying channel subfamily J member 5(KCNJ5),Homo sapiens,
ENSG00000157542,potassium inwardly rectifying channel subfamily J member 6(KCNJ6),Homo sapiens,
ENSG00000121361,potassium inwardly rectifying channel subfamily J member 8(KCNJ8),Homo sapiens,
ENSG00000162728,potassium inwardly rectifying channel subfamily J member 9(KCNJ9),Homo sapiens,
ENSG00000107147,potassium sodium-activated channel subfamily T member 1(KCNT1),Homo sapiens,
ENSG00000162687,potassium sodium-activated channel subfamily T member 2(KCNT2),Homo sapiens,
ENSG00000135750,potassium two pore domain channel subfamily K member 1(KCNK1),Homo sapiens,
ENSG00000100433,potassium two pore domain channel subfamily K member 10(KCNK10),Homo sapiens,
ENSG00000184261,potassium two pore domain channel subfamily K member 12(KCNK12),Homo sapiens,
ENSG00000152315,potassium two pore domain channel subfamily K member 13(KCNK13),Homo sapiens,
ENSG00000124249,potassium two pore domain channel subfamily K member 15(KCNK15),Homo sapiens,
ENSG00000095981,potassium two pore domain channel subfamily K member 16(KCNK16),Homo sapiens,
ENSG00000124780,potassium two pore domain channel subfamily K member 17(KCNK17),Homo sapiens,
ENSG00000186795,potassium two pore domain channel subfamily K member 18(KCNK18),Homo sapiens,
ENSG00000082482,potassium two pore domain channel subfamily K member 2(KCNK2),Homo sapiens,
ENSG00000171303,potassium two pore domain channel subfamily K member 3(KCNK3),Homo sapiens,
ENSG00000182450,potassium two pore domain channel subfamily K member 4(KCNK4),Homo sapiens,
ENSG00000164626,potassium two pore domain channel subfamily K member 5(KCNK5),Homo sapiens,
ENSG00000099337,potassium two pore domain channel subfamily K member 6(KCNK6),Homo sapiens,
ENSG00000173338,potassium two pore domain channel subfamily K member 7(KCNK7),Homo sapiens,
ENSG00000169427,potassium two pore domain channel subfamily K member 9(KCNK9),Homo sapiens,
ENSG00000182132,potassium voltage-gated channel interacting protein 1(KCNIP1),Homo sapiens,
ENSG00000120049,potassium voltage-gated channel interacting protein 2(KCNIP2),Homo sapiens,
ENSG00000115041,potassium voltage-gated channel interacting protein 3(KCNIP3),Homo sapiens,
ENSG00000185774,potassium voltage-gated channel interacting protein 4(KCNIP4),Homo sapiens,
ENSG00000162975,potassium voltage-gated channel modifier subfamily F member 1(KCNF1),Homo sapiens,
ENSG00000026559,potassium voltage-gated channel modifier subfamily G member 1(KCNG1),Homo sapiens,
ENSG00000178342,potassium voltage-gated channel modifier subfamily G member 2(KCNG2),Homo sapiens,
ENSG00000171126,potassium voltage-gated channel modifier subfamily G member 3(KCNG3),Homo sapiens,
ENSG00000168418,potassium voltage-gated channel modifier subfamily G member 4(KCNG4),Homo sapiens,
ENSG00000124134,potassium voltage-gated channel modifier subfamily S member 1(KCNS1),Homo sapiens,
ENSG00000156486,potassium voltage-gated channel modifier subfamily S member 2(KCNS2),Homo sapiens,
ENSG00000170745,potassium voltage-gated channel modifier subfamily S member 3(KCNS3),Homo sapiens,
ENSG00000164794,potassium voltage-gated channel modifier subfamily V member 1(KCNV1),Homo sapiens,
ENSG00000168263,potassium voltage-gated channel modifier subfamily V member 2(KCNV2),Homo sapiens,
ENSG00000111262,potassium voltage-gated channel subfamily A member 1(KCNA1),Homo sapiens,
ENSG00000143105,potassium voltage-gated channel subfamily A member 10(KCNA10),Homo sapiens,
ENSG00000177301,potassium voltage-gated channel subfamily A member 2(KCNA2),Homo sapiens,
ENSG00000177272,potassium voltage-gated channel subfamily A member 3(KCNA3),Homo sapiens,
ENSG00000182255,potassium voltage-gated channel subfamily A member 4(KCNA4),Homo sapiens,
ENSG00000130037,potassium voltage-gated channel subfamily A member 5(KCNA5),Homo sapiens,
ENSG00000151079,potassium voltage-gated channel subfamily A member 6(KCNA6),Homo sapiens,
ENSG00000104848,potassium voltage-gated channel subfamily A member 7(KCNA7),Homo sapiens,
ENSG00000169282,potassium voltage-gated channel subfamily A regulatory beta subunit 1(KCNAB1),Homo sapiens,
ENSG00000069424,potassium voltage-gated channel subfamily A regulatory beta subunit 2(KCNAB2),Homo sapiens,
ENSG00000170049,potassium voltage-gated channel subfamily A regulatory beta subunit 3(KCNAB3),Homo sapiens,
ENSG00000158445,potassium voltage-gated channel subfamily B member 1(KCNB1),Homo sapiens,
ENSG00000182674,potassium voltage-gated channel subfamily B member 2(KCNB2),Homo sapiens,
ENSG00000129159,potassium voltage-gated channel subfamily C member 1(KCNC1),Homo sapiens,
ENSG00000166006,potassium voltage-gated channel subfamily C member 2(KCNC2),Homo sapiens,
ENSG00000131398,potassium voltage-gated channel subfamily C member 3(KCNC3),Homo sapiens,
ENSG00000116396,potassium voltage-gated channel subfamily C member 4(KCNC4),Homo sapiens,
ENSG00000102057,potassium voltage-gated channel subfamily D member 1(KCND1),Homo sapiens,
ENSG00000184408,potassium voltage-gated channel subfamily D member 2(KCND2),Homo sapiens,
ENSG00000171385,potassium voltage-gated channel subfamily D member 3(KCND3),Homo sapiens,
ENSG00000180509,potassium voltage-gated channel subfamily E regulatory subunit 1(KCNE1),Homo sapiens,
ENSG00000159197,potassium voltage-gated channel subfamily E regulatory subunit 2(KCNE2),Homo sapiens,
ENSG00000175538,potassium voltage-gated channel subfamily E regulatory subunit 3(KCNE3),Homo sapiens,
ENSG00000152049,potassium voltage-gated channel subfamily E regulatory subunit 4(KCNE4),Homo sapiens,
ENSG00000176076,potassium voltage-gated channel subfamily E regulatory subunit 5(KCNE5),Homo sapiens,
ENSG00000143473,potassium voltage-gated channel subfamily H member 1(KCNH1),Homo sapiens,
ENSG00000055118,potassium voltage-gated channel subfamily H member 2(KCNH2),Homo sapiens,
ENSG00000135519,potassium voltage-gated channel subfamily H member 3(KCNH3),Homo sapiens,
ENSG00000089558,potassium voltage-gated channel subfamily H member 4(KCNH4),Homo sapiens,
ENSG00000140015,potassium voltage-gated channel subfamily H member 5(KCNH5),Homo sapiens,
ENSG00000173826,potassium voltage-gated channel subfamily H member 6(KCNH6),Homo sapiens,
ENSG00000184611,potassium voltage-gated channel subfamily H member 7(KCNH7),Homo sapiens,
ENSG00000183960,potassium voltage-gated channel subfamily H member 8(KCNH8),Homo sapiens,
ENSG00000053918,potassium voltage-gated channel subfamily Q member 1(KCNQ1),Homo sapiens,
ENSG00000075043,potassium voltage-gated channel subfamily Q member 2(KCNQ2),Homo sapiens,
ENSG00000184156,potassium voltage-gated channel subfamily Q member 3(KCNQ3),Homo sapiens,
ENSG00000117013,potassium voltage-gated channel subfamily Q member 4(KCNQ4),Homo sapiens,
ENSG00000185760,potassium voltage-gated channel subfamily Q member 5(KCNQ5),Homo sapiens,
ENSG00000080815,presenilin 1(PSEN1),Homo sapiens,
ENSG00000143801,presenilin 2(PSEN2),Homo sapiens,
ENSG00000171867,prion protein (Kanno blood group)(PRNP),Homo sapiens,
ENSG00000169174,proprotein convertase subtilisin/kexin type 9(PCSK9),Homo sapiens,
ENSG00000073756,prostaglandin-endoperoxide synthase 2(PTGS2),Homo sapiens,
ENSG00000165912,protein kinase C and casein kinase substrate in neurons 3(PACSIN3),Homo sapiens,
ENSG00000166501,protein kinase C beta(PRKCB),Homo sapiens,
ENSG00000171132,protein kinase C epsilon(PRKCE),Homo sapiens,
ENSG00000184304,protein kinase D1(PRKD1),Homo sapiens,
ENSG00000072062,protein kinase cAMP-activated catalytic subunit alpha(PRKACA),Homo sapiens,
ENSG00000142875,protein kinase cAMP-activated catalytic subunit beta(PRKACB),Homo sapiens,
ENSG00000138814,protein phosphatase 3 catalytic subunit alpha(PPP3CA),Homo sapiens,
ENSG00000107758,protein phosphatase 3 catalytic subunit beta(PPP3CB),Homo sapiens,
ENSG00000120910,protein phosphatase 3 catalytic subunit gamma(PPP3CC),Homo sapiens,
ENSG00000221823,"protein phosphatase 3 regulatory subunit B, alpha(PPP3R1)",Homo sapiens,
ENSG00000188386,"protein phosphatase 3 regulatory subunit B, beta(PPP3R2)",Homo sapiens,
ENSG00000120899,protein tyrosine kinase 2 beta(PTK2B),Homo sapiens,
ENSG00000134242,protein tyrosine phosphatase non-receptor type 22(PTPN22),Homo sapiens,
ENSG00000070159,protein tyrosine phosphatase non-receptor type 3(PTPN3),Homo sapiens,
ENSG00000111679,protein tyrosine phosphatase non-receptor type 6(PTPN6),Homo sapiens,
ENSG00000081237,protein tyrosine phosphatase receptor type C(PTPRC),Homo sapiens,
ENSG00000123560,proteolipid protein 1(PLP1),Homo sapiens,
ENSG00000108405,purinergic receptor P2X 1(P2RX1),Homo sapiens,
ENSG00000187848,purinergic receptor P2X 2(P2RX2),Homo sapiens,
ENSG00000109991,purinergic receptor P2X 3(P2RX3),Homo sapiens,
ENSG00000135124,purinergic receptor P2X 4(P2RX4),Homo sapiens,
ENSG00000083454,purinergic receptor P2X 5(P2RX5),Homo sapiens,
ENSG00000099957,purinergic receptor P2X 6(P2RX6),Homo sapiens,
ENSG00000089041,purinergic receptor P2X 7(P2RX7),Homo sapiens,
ENSG00000171631,pyrimidinergic receptor P2Y6(P2RY6),Homo sapiens,
ENSG00000067560,ras homolog family member A(RHOA),Homo sapiens,
ENSG00000132329,receptor activity modifying protein 1(RAMP1),Homo sapiens,
ENSG00000131477,receptor activity modifying protein 2(RAMP2),Homo sapiens,
ENSG00000122679,receptor activity modifying protein 3(RAMP3),Homo sapiens,
ENSG00000109047,recoverin(RCVRN),Homo sapiens,
ENSG00000130988,regucalcin(RGN),Homo sapiens,
ENSG00000117152,regulator of G protein signaling 4(RGS4),Homo sapiens,
ENSG00000182901,regulator of G protein signaling 7(RGS7),Homo sapiens,
ENSG00000158286,ring finger protein 207(RNF207),Homo sapiens,
ENSG00000196218,ryanodine receptor 1(RYR1),Homo sapiens,
ENSG00000198626,ryanodine receptor 2(RYR2),Homo sapiens,
ENSG00000198838,ryanodine receptor 3(RYR3),Homo sapiens,
ENSG00000142178,salt inducible kinase 1(SIK1),Homo sapiens,
ENSG00000163681,sarcolemma associated protein(SLMAP),Homo sapiens,
ENSG00000170290,sarcolipin(SLN),Homo sapiens,
ENSG00000168079,scavenger receptor class A member 5(SCARA5),Homo sapiens,
ENSG00000113811,selenoprotein K(SELENOK),Homo sapiens,
ENSG00000162430,selenoprotein N(SELENON),Homo sapiens,
ENSG00000124233,semenogelin 1(SEMG1),Homo sapiens,
ENSG00000164266,serine peptidase inhibitor Kazal type 1(SPINK1),Homo sapiens,
ENSG00000052344,serine protease 8(PRSS8),Homo sapiens,
ENSG00000198648,serine/threonine kinase 39(STK39),Homo sapiens,
ENSG00000135919,serpin family E member 2(SERPINE2),Homo sapiens,
ENSG00000118515,serum/glucocorticoid regulated kinase 1(SGK1),Homo sapiens,
ENSG00000146950,shroom family member 2(SHROOM2),Homo sapiens,
ENSG00000164466,sideroflexin 1(SFXN1),Homo sapiens,
ENSG00000183172,single-pass membrane protein with aspartate rich tail 1(SMDT1),Homo sapiens,
ENSG00000240045,small transmembrane regulator of ion transport 1(STRIT1),Homo sapiens,
ENSG00000116030,small ubiquitin like modifier 1(SUMO1),Homo sapiens,
ENSG00000111319,sodium channel epithelial 1 subunit alpha(SCNN1A),Homo sapiens,
ENSG00000168447,sodium channel epithelial 1 subunit beta(SCNN1B),Homo sapiens,
ENSG00000162572,sodium channel epithelial 1 subunit delta(SCNN1D),Homo sapiens,
ENSG00000166828,sodium channel epithelial 1 subunit gamma(SCNN1G),Homo sapiens,
ENSG00000102452,"sodium leak channel, non-selective(NALCN)",Homo sapiens,
ENSG00000144285,sodium voltage-gated channel alpha subunit 1(SCN1A),Homo sapiens,
ENSG00000185313,sodium voltage-gated channel alpha subunit 10(SCN10A),Homo sapiens,
ENSG00000168356,sodium voltage-gated channel alpha subunit 11(SCN11A),Homo sapiens,
ENSG00000136531,sodium voltage-gated channel alpha subunit 2(SCN2A),Homo sapiens,
ENSG00000153253,sodium voltage-gated channel alpha subunit 3(SCN3A),Homo sapiens,
ENSG00000007314,sodium voltage-gated channel alpha subunit 4(SCN4A),Homo sapiens,
ENSG00000183873,sodium voltage-gated channel alpha subunit 5(SCN5A),Homo sapiens,
ENSG00000136546,sodium voltage-gated channel alpha subunit 7(SCN7A),Homo sapiens,
ENSG00000196876,sodium voltage-gated channel alpha subunit 8(SCN8A),Homo sapiens,
ENSG00000169432,sodium voltage-gated channel alpha subunit 9(SCN9A),Homo sapiens,
ENSG00000105711,sodium voltage-gated channel beta subunit 1(SCN1B),Homo sapiens,
ENSG00000149575,sodium voltage-gated channel beta subunit 2(SCN2B),Homo sapiens,
ENSG00000166257,sodium voltage-gated channel beta subunit 3(SCN3B),Homo sapiens,
ENSG00000177098,sodium voltage-gated channel beta subunit 4(SCN4B),Homo sapiens,
ENSG00000084628,sodium/potassium transporting ATPase interacting 1(NKAIN1),Homo sapiens,
ENSG00000188580,sodium/potassium transporting ATPase interacting 2(NKAIN2),Homo sapiens,
ENSG00000185942,sodium/potassium transporting ATPase interacting 3(NKAIN3),Homo sapiens,
ENSG00000101198,sodium/potassium transporting ATPase interacting 4(NKAIN4),Homo sapiens,
ENSG00000106688,solute carrier family 1 member 1(SLC1A1),Homo sapiens,
ENSG00000079215,solute carrier family 1 member 3(SLC1A3),Homo sapiens,
ENSG00000100652,solute carrier family 10 member 1(SLC10A1),Homo sapiens,
ENSG00000125255,solute carrier family 10 member 2(SLC10A2),Homo sapiens,
ENSG00000145248,solute carrier family 10 member 4(SLC10A4),Homo sapiens,
ENSG00000253598,solute carrier family 10 member 5(SLC10A5),Homo sapiens,
ENSG00000145283,solute carrier family 10 member 6(SLC10A6),Homo sapiens,
ENSG00000120519,solute carrier family 10 member 7(SLC10A7),Homo sapiens,
ENSG00000018280,solute carrier family 11 member 1(SLC11A1),Homo sapiens,
ENSG00000110911,solute carrier family 11 member 2(SLC11A2),Homo sapiens,
ENSG00000074803,solute carrier family 12 member 1(SLC12A1),Homo sapiens,
ENSG00000064651,solute carrier family 12 member 2(SLC12A2),Homo sapiens,
ENSG00000070915,solute carrier family 12 member 3(SLC12A3),Homo sapiens,
ENSG00000124067,solute carrier family 12 member 4(SLC12A4),Homo sapiens,
ENSG00000124140,solute carrier family 12 member 5(SLC12A5),Homo sapiens,
ENSG00000140199,solute carrier family 12 member 6(SLC12A6),Homo sapiens,
ENSG00000113504,solute carrier family 12 member 7(SLC12A7),Homo sapiens,
ENSG00000221955,solute carrier family 12 member 8(SLC12A8),Homo sapiens,
ENSG00000146828,solute carrier family 12 member 9(SLC12A9),Homo sapiens,
ENSG00000081800,solute carrier family 13 member 1(SLC13A1),Homo sapiens,
ENSG00000007216,solute carrier family 13 member 2(SLC13A2),Homo sapiens,
