ID,Gene Name,Species,
ENSG00000120659,TNF superfamily member 11(TNFSF11),Homo sapiens,
ENSG00000120337,TNF superfamily member 18(TNFSF18),Homo sapiens,
ENSG00000106952,TNF superfamily member 8(TNFSF8),Homo sapiens,
ENSG00000125657,TNF superfamily member 9(TNFSF9),Homo sapiens,
ENSG00000154310,TRAF2 and NCK interacting kinase(TNIK),Homo sapiens,
ENSG00000103197,TSC complex subunit 2(TSC2),Homo sapiens,
ENSG00000213977,Tax1 binding protein 3(TAX1BP3),Homo sapiens,
ENSG00000154096,Thy-1 cell surface antigen(THY1),Homo sapiens,
ENSG00000186854,TraB domain containing 2A(TRABD2A),Homo sapiens,
ENSG00000269113,TraB domain containing 2B(TRABD2B),Homo sapiens,
ENSG00000134882,UBA domain containing 2(UBAC2),Homo sapiens,
ENSG00000173218,VANGL planar cell polarity protein 1(VANGL1),Homo sapiens,
ENSG00000162738,VANGL planar cell polarity protein 2(VANGL2),Homo sapiens,
ENSG00000128564,VGF nerve growth factor inducible(VGF),Homo sapiens,
ENSG00000104142,VPS18 core subunit of CORVET and HOPS complexes(VPS18),Homo sapiens,
ENSG00000069329,VPS35 retromer complex component(VPS35),Homo sapiens,
ENSG00000143952,VPS54 subunit of GARP complex(VPS54),Homo sapiens,
ENSG00000060237,WNK lysine deficient protein kinase 1(WNK1),Homo sapiens,
ENSG00000165238,WNK lysine deficient protein kinase 2(WNK2),Homo sapiens,
ENSG00000126562,WNK lysine deficient protein kinase 4(WNK4),Homo sapiens,
ENSG00000156076,WNT inhibitory factor 1(WIF1),Homo sapiens,
ENSG00000186153,WW domain containing oxidoreductase(WWOX),Homo sapiens,
ENSG00000018408,WW domain containing transcription regulator 1(WWTR1),Homo sapiens,
ENSG00000125084,Wnt family member 1(WNT1),Homo sapiens,
ENSG00000135925,Wnt family member 10A(WNT10A),Homo sapiens,
ENSG00000169884,Wnt family member 10B(WNT10B),Homo sapiens,
ENSG00000085741,Wnt family member 11(WNT11),Homo sapiens,
ENSG00000002745,Wnt family member 16(WNT16),Homo sapiens,
ENSG00000105989,Wnt family member 2(WNT2),Homo sapiens,
ENSG00000134245,Wnt family member 2B(WNT2B),Homo sapiens,
ENSG00000108379,Wnt family member 3(WNT3),Homo sapiens,
ENSG00000154342,Wnt family member 3A(WNT3A),Homo sapiens,
ENSG00000162552,Wnt family member 4(WNT4),Homo sapiens,
ENSG00000114251,Wnt family member 5A(WNT5A),Homo sapiens,
ENSG00000111186,Wnt family member 5B(WNT5B),Homo sapiens,
ENSG00000115596,Wnt family member 6(WNT6),Homo sapiens,
ENSG00000154764,Wnt family member 7A(WNT7A),Homo sapiens,
ENSG00000188064,Wnt family member 7B(WNT7B),Homo sapiens,
ENSG00000061492,Wnt family member 8A(WNT8A),Homo sapiens,
ENSG00000075290,Wnt family member 8B(WNT8B),Homo sapiens,
ENSG00000143816,Wnt family member 9A(WNT9A),Homo sapiens,
ENSG00000158955,Wnt family member 9B(WNT9B),Homo sapiens,
ENSG00000116729,Wnt ligand secretion mediator(WLS),Homo sapiens,
ENSG00000143184,X-C motif chemokine ligand 1(XCL1),Homo sapiens,
ENSG00000101966,X-linked inhibitor of apoptosis(XIAP),Homo sapiens,
ENSG00000149658,YTH N6-methyladenosine RNA binding protein F1(YTHDF1),Homo sapiens,
ENSG00000137693,Yes1 associated transcriptional regulator(YAP1),Homo sapiens,
ENSG00000163686,"abhydrolase domain containing 6, acylglycerol lipase(ABHD6)",Homo sapiens,
ENSG00000081760,acetoacetyl-CoA synthetase(AACS),Homo sapiens,
ENSG00000087085,acetylcholinesterase (Yt blood group)(ACHE),Homo sapiens,
ENSG00000142513,acid phosphatase 4(ACP4),Homo sapiens,
ENSG00000110881,acid sensing ion channel subunit 1(ASIC1),Homo sapiens,
ENSG00000108684,acid sensing ion channel subunit 2(ASIC2),Homo sapiens,
ENSG00000128272,activating transcription factor 4(ATF4),Homo sapiens,
ENSG00000123612,activin A receptor type 1C(ACVR1C),Homo sapiens,
ENSG00000114739,activin A receptor type 2B(ACVR2B),Homo sapiens,
ENSG00000101126,activity dependent neuroprotector homeobox(ADNP),Homo sapiens,
ENSG00000198576,activity regulated cytoskeleton associated protein(ARC),Homo sapiens,
ENSG00000068366,acyl-CoA synthetase long chain family member 4(ACSL4),Homo sapiens,
ENSG00000163485,adenosine A1 receptor(ADORA1),Homo sapiens,
ENSG00000128271,adenosine A2a receptor(ADORA2A),Homo sapiens,
ENSG00000170425,adenosine A2b receptor(ADORA2B),Homo sapiens,
ENSG00000197381,adenosine deaminase RNA specific B1(ADARB1),Homo sapiens,
ENSG00000164742,adenylate cyclase 1(ADCY1),Homo sapiens,
ENSG00000173175,adenylate cyclase 5(ADCY5),Homo sapiens,
ENSG00000155897,adenylate cyclase 8(ADCY8),Homo sapiens,
ENSG00000141433,adenylate cyclase activating polypeptide 1(ADCYAP1),Homo sapiens,
ENSG00000020181,adhesion G protein-coupled receptor A2(ADGRA2),Homo sapiens,
ENSG00000181790,adhesion G protein-coupled receptor B1(ADGRB1),Homo sapiens,
ENSG00000123146,adhesion G protein-coupled receptor E5(ADGRE5),Homo sapiens,
ENSG00000205336,adhesion G protein-coupled receptor G1(ADGRG1),Homo sapiens,
ENSG00000181092,"adiponectin, C1Q and collagen domain containing(ADIPOQ)",Homo sapiens,
ENSG00000120907,adrenoceptor alpha 1A(ADRA1A),Homo sapiens,
ENSG00000170214,adrenoceptor alpha 1B(ADRA1B),Homo sapiens,
ENSG00000171873,adrenoceptor alpha 1D(ADRA1D),Homo sapiens,
ENSG00000150594,adrenoceptor alpha 2A(ADRA2A),Homo sapiens,
ENSG00000184160,adrenoceptor alpha 2C(ADRA2C),Homo sapiens,
ENSG00000148926,adrenomedullin(ADM),Homo sapiens,
ENSG00000130396,"afadin, adherens junction formation factor(AFDN)",Homo sapiens,
ENSG00000101440,agouti signaling protein(ASIP),Homo sapiens,
ENSG00000188157,agrin(AGRN),Homo sapiens,
ENSG00000198796,alpha kinase 2(ALPK2),Homo sapiens,
ENSG00000003393,alsin Rho guanine nucleotide exchange factor ALS2(ALS2),Homo sapiens,
ENSG00000164022,aminoacyl tRNA synthetase complex interacting multifunctional protein 1(AIMP1),Homo sapiens,
ENSG00000078053,amphiphysin(AMPH),Homo sapiens,
ENSG00000109321,amphiregulin(AREG),Homo sapiens,
ENSG00000107282,amyloid beta precursor protein binding family A member 1(APBA1),Homo sapiens,
ENSG00000034053,amyloid beta precursor protein binding family A member 2(APBA2),Homo sapiens,
ENSG00000011132,amyloid beta precursor protein binding family A member 3(APBA3),Homo sapiens,
ENSG00000142192,amyloid beta precursor protein(APP),Homo sapiens,
ENSG00000176248,anaphase promoting complex subunit 2(ANAPC2),Homo sapiens,
ENSG00000169083,androgen receptor(AR),Homo sapiens,
ENSG00000166025,angiomotin like 1(AMOTL1),Homo sapiens,
ENSG00000114019,angiomotin like 2(AMOTL2),Homo sapiens,
ENSG00000136859,angiopoietin like 2(ANGPTL2),Homo sapiens,
ENSG00000159640,angiotensin I converting enzyme(ACE),Homo sapiens,
ENSG00000144891,angiotensin II receptor type 1(AGTR1),Homo sapiens,
ENSG00000135744,angiotensinogen(AGT),Homo sapiens,
ENSG00000145362,ankyrin 2(ANK2),Homo sapiens,
ENSG00000135299,ankyrin repeat domain 6(ANKRD6),Homo sapiens,
ENSG00000135046,annexin A1(ANXA1),Homo sapiens,
ENSG00000143412,annexin A9(ANXA9),Homo sapiens,
ENSG00000131620,anoctamin 1(ANO1),Homo sapiens,
ENSG00000104899,anti-Mullerian hormone(AMH),Homo sapiens,
ENSG00000130203,apolipoprotein E(APOE),Homo sapiens,
ENSG00000240583,aquaporin 1 (Colton blood group)(AQP1),Homo sapiens,
ENSG00000012779,arachidonate 5-lipoxygenase(ALOX5),Homo sapiens,
ENSG00000101200,arginine vasopressin(AVP),Homo sapiens,
ENSG00000141480,arrestin beta 2(ARRB2),Homo sapiens,
ENSG00000066279,assembly factor for spindle microtubules(ASPM),Homo sapiens,
ENSG00000066427,ataxin 3(ATXN3),Homo sapiens,
ENSG00000159461,autocrine motility factor receptor(AMFR),Homo sapiens,
ENSG00000103126,axin 1(AXIN1),Homo sapiens,
ENSG00000168646,axin 2(AXIN2),Homo sapiens,
ENSG00000089685,baculoviral IAP repeat containing 5(BIRC5),Homo sapiens,
ENSG00000163098,baculoviral IAP repeat containing 8(BIRC8),Homo sapiens,
ENSG00000133794,basic helix-loop-helix ARNT like 1(BMAL1),Homo sapiens,
ENSG00000180535,basic helix-loop-helix family member a15(BHLHA15),Homo sapiens,
ENSG00000164061,bassoon presynaptic cytomatrix protein(BSN),Homo sapiens,
ENSG00000186318,beta-secretase 1(BACE1),Homo sapiens,
ENSG00000166167,beta-transducin repeat containing E3 ubiquitin protein ligase(BTRC),Homo sapiens,
ENSG00000104164,biogenesis of lysosomal organelles complex 1 subunit 6(BLOC1S6),Homo sapiens,
ENSG00000242252,bone gamma-carboxyglutamate protein(BGLAP),Homo sapiens,
ENSG00000125845,bone morphogenetic protein 2(BMP2),Homo sapiens,
ENSG00000152785,bone morphogenetic protein 3(BMP3),Homo sapiens,
ENSG00000125378,bone morphogenetic protein 4(BMP4),Homo sapiens,
ENSG00000153162,bone morphogenetic protein 6(BMP6),Homo sapiens,
ENSG00000183682,bone morphogenetic protein 8a(BMP8A),Homo sapiens,
ENSG00000183092,brain enriched guanylate kinase associated(BEGAIN),Homo sapiens,
ENSG00000166164,bromodomain containing 7(BRD7),Homo sapiens,
ENSG00000114200,butyrylcholinesterase(BCHE),Homo sapiens,
ENSG00000118260,cAMP responsive element binding protein 1(CREB1),Homo sapiens,
ENSG00000039068,cadherin 1(CDH1),Homo sapiens,
ENSG00000170558,cadherin 2(CDH2),Homo sapiens,
ENSG00000062038,cadherin 3(CDH3),Homo sapiens,
ENSG00000150394,cadherin 8(CDH8),Homo sapiens,
ENSG00000075275,cadherin EGF LAG seven-pass G-type receptor 1(CELSR1),Homo sapiens,
ENSG00000143126,cadherin EGF LAG seven-pass G-type receptor 2(CELSR2),Homo sapiens,
ENSG00000008300,cadherin EGF LAG seven-pass G-type receptor 3(CELSR3),Homo sapiens,
ENSG00000128536,cadherin related family member 3(CDHR3),Homo sapiens,
ENSG00000104327,calbindin 1(CALB1),Homo sapiens,
ENSG00000172137,calbindin 2(CALB2),Homo sapiens,
ENSG00000110680,calcitonin related polypeptide alpha(CALCA),Homo sapiens,
ENSG00000012822,calcium binding and coiled-coil domain 1(CALCOCO1),Homo sapiens,
ENSG00000081803,calcium dependent secretion activator 2(CADPS2),Homo sapiens,
ENSG00000163618,calcium dependent secretion activator(CADPS),Homo sapiens,
ENSG00000036828,calcium sensing receptor(CASR),Homo sapiens,
ENSG00000153956,calcium voltage-gated channel auxiliary subunit alpha2delta 1(CACNA2D1),Homo sapiens,
ENSG00000067191,calcium voltage-gated channel auxiliary subunit beta 1(CACNB1),Homo sapiens,
ENSG00000165995,calcium voltage-gated channel auxiliary subunit beta 2(CACNB2),Homo sapiens,
ENSG00000167535,calcium voltage-gated channel auxiliary subunit beta 3(CACNB3),Homo sapiens,
ENSG00000182389,calcium voltage-gated channel auxiliary subunit beta 4(CACNB4),Homo sapiens,
ENSG00000166862,calcium voltage-gated channel auxiliary subunit gamma 2(CACNG2),Homo sapiens,
ENSG00000006116,calcium voltage-gated channel auxiliary subunit gamma 3(CACNG3),Homo sapiens,
ENSG00000075461,calcium voltage-gated channel auxiliary subunit gamma 4(CACNG4),Homo sapiens,
ENSG00000075429,calcium voltage-gated channel auxiliary subunit gamma 5(CACNG5),Homo sapiens,
ENSG00000105605,calcium voltage-gated channel auxiliary subunit gamma 7(CACNG7),Homo sapiens,
ENSG00000142408,calcium voltage-gated channel auxiliary subunit gamma 8(CACNG8),Homo sapiens,
ENSG00000141837,calcium voltage-gated channel subunit alpha1 A(CACNA1A),Homo sapiens,
ENSG00000148408,calcium voltage-gated channel subunit alpha1 B(CACNA1B),Homo sapiens,
ENSG00000151067,calcium voltage-gated channel subunit alpha1 C(CACNA1C),Homo sapiens,
ENSG00000157388,calcium voltage-gated channel subunit alpha1 D(CACNA1D),Homo sapiens,
ENSG00000198216,calcium voltage-gated channel subunit alpha1 E(CACNA1E),Homo sapiens,
ENSG00000006283,calcium voltage-gated channel subunit alpha1 G(CACNA1G),Homo sapiens,
ENSG00000070808,calcium/calmodulin dependent protein kinase II alpha(CAMK2A),Homo sapiens,
ENSG00000058404,calcium/calmodulin dependent protein kinase II beta(CAMK2B),Homo sapiens,
ENSG00000148660,calcium/calmodulin dependent protein kinase II gamma(CAMK2G),Homo sapiens,
ENSG00000147044,calcium/calmodulin dependent serine protein kinase(CASK),Homo sapiens,
ENSG00000198668,calmodulin 1(CALM1),Homo sapiens,
ENSG00000143933,calmodulin 2(CALM2),Homo sapiens,
ENSG00000160014,calmodulin 3(CALM3),Homo sapiens,
ENSG00000142330,calpain 10(CAPN10),Homo sapiens,
ENSG00000118729,calsequestrin 2(CASQ2),Homo sapiens,
ENSG00000171603,calsyntenin 1(CLSTN1),Homo sapiens,
ENSG00000158258,calsyntenin 2(CLSTN2),Homo sapiens,
ENSG00000139182,calsyntenin 3(CLSTN3),Homo sapiens,
ENSG00000118432,cannabinoid receptor 1(CNR1),Homo sapiens,
ENSG00000188822,cannabinoid receptor 2(CNR2),Homo sapiens,
ENSG00000110888,caprin family member 2(CAPRIN2),Homo sapiens,
ENSG00000140835,carbohydrate sulfotransferase 4(CHST4),Homo sapiens,
ENSG00000104267,carbonic anhydrase 2(CA2),Homo sapiens,
ENSG00000168748,carbonic anhydrase 7(CA7),Homo sapiens,
ENSG00000170835,carboxyl ester lipase(CEL),Homo sapiens,
ENSG00000109472,carboxypeptidase E(CPE),Homo sapiens,
ENSG00000109625,carboxypeptidase Z(CPZ),Homo sapiens,
ENSG00000150281,cardiotrophin 1(CTF1),Homo sapiens,
ENSG00000110090,carnitine palmitoyltransferase 1A(CPT1A),Homo sapiens,
ENSG00000180138,casein kinase 1 alpha 1 like(CSNK1A1L),Homo sapiens,
ENSG00000113712,casein kinase 1 alpha 1(CSNK1A1),Homo sapiens,
ENSG00000141551,casein kinase 1 delta(CSNK1D),Homo sapiens,
ENSG00000213923,casein kinase 1 epsilon(CSNK1E),Homo sapiens,
ENSG00000169118,casein kinase 1 gamma 1(CSNK1G1),Homo sapiens,
ENSG00000133275,casein kinase 1 gamma 2(CSNK1G2),Homo sapiens,
ENSG00000151292,casein kinase 1 gamma 3(CSNK1G3),Homo sapiens,
ENSG00000101266,casein kinase 2 alpha 1(CSNK2A1),Homo sapiens,
ENSG00000070770,casein kinase 2 alpha 2(CSNK2A2),Homo sapiens,
ENSG00000168036,catenin beta 1(CTNNB1),Homo sapiens,
ENSG00000178585,catenin beta interacting protein 1(CTNNBIP1),Homo sapiens,
ENSG00000198561,catenin delta 1(CTNND1),Homo sapiens,
ENSG00000169862,catenin delta 2(CTNND2),Homo sapiens,
ENSG00000105974,caveolin 1(CAV1),Homo sapiens,
ENSG00000158941,cell cycle and apoptosis regulator 2(CCAR2),Homo sapiens,
ENSG00000117399,cell division cycle 20(CDC20),Homo sapiens,
ENSG00000070831,cell division cycle 42(CDC42),Homo sapiens,
ENSG00000134371,cell division cycle 73(CDC73),Homo sapiens,
ENSG00000136999,cellular communication network factor 3(CCN3),Homo sapiens,
ENSG00000104415,cellular communication network factor 4(CCN4),Homo sapiens,
ENSG00000064205,cellular communication network factor 5(CCN5),Homo sapiens,
ENSG00000112761,cellular communication network factor 6(CCN6),Homo sapiens,
ENSG00000121289,centrosomal protein 89(CEP89),Homo sapiens,
ENSG00000102924,cerebellin 1 precursor(CBLN1),Homo sapiens,
ENSG00000141668,cerebellin 2 precursor(CBLN2),Homo sapiens,
ENSG00000113851,cereblon(CRBN),Homo sapiens,
ENSG00000100211,"chibby 1, beta catenin antagonist(CBY1)",Homo sapiens,
ENSG00000109572,chloride voltage-gated channel 3(CLCN3),Homo sapiens,
ENSG00000070748,choline O-acetyltransferase(CHAT),Homo sapiens,
ENSG00000168539,cholinergic receptor muscarinic 1(CHRM1),Homo sapiens,
ENSG00000181072,cholinergic receptor muscarinic 2(CHRM2),Homo sapiens,
ENSG00000133019,cholinergic receptor muscarinic 3(CHRM3),Homo sapiens,
ENSG00000180720,cholinergic receptor muscarinic 4(CHRM4),Homo sapiens,
ENSG00000184984,cholinergic receptor muscarinic 5(CHRM5),Homo sapiens,
ENSG00000138435,cholinergic receptor nicotinic alpha 1 subunit(CHRNA1),Homo sapiens,
ENSG00000129749,cholinergic receptor nicotinic alpha 10 subunit(CHRNA10),Homo sapiens,
ENSG00000120903,cholinergic receptor nicotinic alpha 2 subunit(CHRNA2),Homo sapiens,
ENSG00000080644,cholinergic receptor nicotinic alpha 3 subunit(CHRNA3),Homo sapiens,
ENSG00000101204,cholinergic receptor nicotinic alpha 4 subunit(CHRNA4),Homo sapiens,
ENSG00000169684,cholinergic receptor nicotinic alpha 5 subunit(CHRNA5),Homo sapiens,
ENSG00000147434,cholinergic receptor nicotinic alpha 6 subunit(CHRNA6),Homo sapiens,
ENSG00000175344,cholinergic receptor nicotinic alpha 7 subunit(CHRNA7),Homo sapiens,
ENSG00000174343,cholinergic receptor nicotinic alpha 9 subunit(CHRNA9),Homo sapiens,
ENSG00000170175,cholinergic receptor nicotinic beta 1 subunit(CHRNB1),Homo sapiens,
ENSG00000160716,cholinergic receptor nicotinic beta 2 subunit(CHRNB2),Homo sapiens,
ENSG00000147432,cholinergic receptor nicotinic beta 3 subunit(CHRNB3),Homo sapiens,
ENSG00000117971,cholinergic receptor nicotinic beta 4 subunit(CHRNB4),Homo sapiens,
ENSG00000135902,cholinergic receptor nicotinic delta subunit(CHRND),Homo sapiens,
ENSG00000108556,cholinergic receptor nicotinic epsilon subunit(CHRNE),Homo sapiens,
ENSG00000196811,cholinergic receptor nicotinic gamma subunit(CHRNG),Homo sapiens,
ENSG00000114646,chondroitin sulfate proteoglycan 5(CSPG5),Homo sapiens,
ENSG00000101938,chordin like 1(CHRDL1),Homo sapiens,
ENSG00000104827,chorionic gonadotropin subunit beta 3(CGB3),Homo sapiens,
ENSG00000196337,chorionic gonadotropin subunit beta 7(CGB7),Homo sapiens,
ENSG00000171316,chromodomain helicase DNA binding protein 7(CHD7),Homo sapiens,
ENSG00000100888,chromodomain helicase DNA binding protein 8(CHD8),Homo sapiens,
ENSG00000100604,chromogranin A(CHGA),Homo sapiens,
ENSG00000157895,chromosome 12 open reading frame 43(C12orf43),Homo sapiens,
ENSG00000139610,chymotrypsin like elastase 1(CELA1),Homo sapiens,
ENSG00000142615,chymotrypsin like elastase 2A(CELA2A),Homo sapiens,
ENSG00000134852,clock circadian regulator(CLOCK),Homo sapiens,
ENSG00000164220,coagulation factor II thrombin receptor like 2(F2RL2),Homo sapiens,
ENSG00000181104,coagulation factor II thrombin receptor(F2R),Homo sapiens,
ENSG00000180210,"coagulation factor II, thrombin(F2)",Homo sapiens,
ENSG00000165813,coiled-coil domain containing 186(CCDC186),Homo sapiens,
ENSG00000115355,coiled-coil domain containing 88A(CCDC88A),Homo sapiens,
ENSG00000015133,coiled-coil domain containing 88C(CCDC88C),Homo sapiens,
ENSG00000206561,collagen like tail subunit of asymmetric acetylcholinesterase(COLQ),Homo sapiens,
ENSG00000164932,collagen triple helix repeat containing 1(CTHRC1),Homo sapiens,
ENSG00000108821,collagen type I alpha 1 chain(COL1A1),Homo sapiens,
ENSG00000147003,"collectrin, amino acid transport regulator(CLTRN)",Homo sapiens,
ENSG00000173372,complement C1q A chain(C1QA),Homo sapiens,
ENSG00000125730,complement C3(C3),Homo sapiens,
ENSG00000168993,complexin 1(CPLX1),Homo sapiens,
ENSG00000145920,complexin 2(CPLX2),Homo sapiens,
ENSG00000213578,complexin 3(CPLX3),Homo sapiens,
ENSG00000166569,complexin 4(CPLX4),Homo sapiens,
ENSG00000184144,contactin 2(CNTN2),Homo sapiens,
ENSG00000144619,contactin 4(CNTN4),Homo sapiens,
ENSG00000152910,contactin associated protein family member 4(CNTNAP4),Homo sapiens,
ENSG00000174871,cornichon family AMPA receptor auxiliary protein 2(CNIH2),Homo sapiens,
ENSG00000145708,corticotropin releasing hormone binding protein(CRHBP),Homo sapiens,
ENSG00000120088,corticotropin releasing hormone receptor 1(CRHR1),Homo sapiens,
ENSG00000106113,corticotropin releasing hormone receptor 2(CRHR2),Homo sapiens,
ENSG00000147571,corticotropin releasing hormone(CRH),Homo sapiens,
ENSG00000241563,cortistatin(CORT),Homo sapiens,
ENSG00000134376,crumbs cell polarity complex component 1(CRB1),Homo sapiens,
ENSG00000008405,cryptochrome circadian regulator 1(CRY1),Homo sapiens,
ENSG00000121671,cryptochrome circadian regulator 2(CRY2),Homo sapiens,
ENSG00000036257,cullin 3(CUL3),Homo sapiens,
ENSG00000111249,cut like homeobox 2(CUX2),Homo sapiens,
ENSG00000164430,cyclic GMP-AMP synthase(CGAS),Homo sapiens,
ENSG00000110092,cyclin D1(CCND1),Homo sapiens,
ENSG00000105173,cyclin E1(CCNE1),Homo sapiens,
ENSG00000163249,cyclin Y like 1(CCNYL1),Homo sapiens,
ENSG00000108100,cyclin Y(CCNY),Homo sapiens,
ENSG00000058091,cyclin dependent kinase 14(CDK14),Homo sapiens,
ENSG00000102225,cyclin dependent kinase 16(CDK16),Homo sapiens,
ENSG00000164885,cyclin dependent kinase 5(CDK5),Homo sapiens,
ENSG00000036530,cytochrome P450 family 46 subfamily A member 1(CYP46A1),Homo sapiens,
ENSG00000065615,cytochrome b5 reductase 4(CYB5R4),Homo sapiens,
ENSG00000107864,cytoplasmic polyadenylation element binding protein 3(CPEB3),Homo sapiens,
ENSG00000167986,damage specific DNA binding protein 1(DDB1),Homo sapiens,
ENSG00000167657,death associated protein kinase 3(DAPK3),Homo sapiens,
ENSG00000198719,delta like canonical Notch ligand 1(DLL1),Homo sapiens,
ENSG00000139549,desert hedgehog signaling molecule(DHH),Homo sapiens,
ENSG00000157680,diacylglycerol kinase iota(DGKI),Homo sapiens,
ENSG00000149091,diacylglycerol kinase zeta(DGKZ),Homo sapiens,
ENSG00000134780,diacylglycerol lipase alpha(DAGLA),Homo sapiens,
ENSG00000164535,diacylglycerol lipase beta(DAGLB),Homo sapiens,
ENSG00000107984,dickkopf WNT signaling pathway inhibitor 1(DKK1),Homo sapiens,
ENSG00000155011,dickkopf WNT signaling pathway inhibitor 2(DKK2),Homo sapiens,
ENSG00000050165,dickkopf WNT signaling pathway inhibitor 3(DKK3),Homo sapiens,
ENSG00000104371,dickkopf WNT signaling pathway inhibitor 4(DKK4),Homo sapiens,
ENSG00000104901,dickkopf like acrosomal protein 1(DKKL1),Homo sapiens,
ENSG00000167261,dipeptidase 2(DPEP2),Homo sapiens,
ENSG00000075711,discs large MAGUK scaffold protein 1(DLG1),Homo sapiens,
ENSG00000150672,discs large MAGUK scaffold protein 2(DLG2),Homo sapiens,
ENSG00000082458,discs large MAGUK scaffold protein 3(DLG3),Homo sapiens,
ENSG00000132535,discs large MAGUK scaffold protein 4(DLG4),Homo sapiens,
ENSG00000100592,dishevelled associated activator of morphogenesis 1(DAAM1),Homo sapiens,
ENSG00000146122,dishevelled associated activator of morphogenesis 2(DAAM2),Homo sapiens,
ENSG00000165617,dishevelled binding antagonist of beta catenin 1(DACT1),Homo sapiens,
ENSG00000197380,dishevelled binding antagonist of beta catenin 3(DACT3),Homo sapiens,
ENSG00000107404,dishevelled segment polarity protein 1(DVL1),Homo sapiens,
ENSG00000004975,dishevelled segment polarity protein 2(DVL2),Homo sapiens,
ENSG00000161202,dishevelled segment polarity protein 3(DVL3),Homo sapiens,
ENSG00000064195,distal-less homeobox 3(DLX3),Homo sapiens,
ENSG00000105880,distal-less homeobox 5(DLX5),Homo sapiens,
ENSG00000123454,dopamine beta-hydroxylase(DBH),Homo sapiens,
ENSG00000184845,dopamine receptor D1(DRD1),Homo sapiens,
ENSG00000149295,dopamine receptor D2(DRD2),Homo sapiens,
ENSG00000151577,dopamine receptor D3(DRD3),Homo sapiens,
ENSG00000069696,dopamine receptor D4(DRD4),Homo sapiens,
ENSG00000169676,dopamine receptor D5(DRD5),Homo sapiens,
ENSG00000162490,dorsal inhibitory axon guidance protein(DRAXIN),Homo sapiens,
ENSG00000149927,double C2 domain alpha(DOC2A),Homo sapiens,
ENSG00000272636,double C2 domain beta(DOC2B),Homo sapiens,
ENSG00000113758,drebrin 1(DBN1),Homo sapiens,
ENSG00000135636,dysferlin(DYSF),Homo sapiens,
ENSG00000134769,dystrobrevin alpha(DTNA),Homo sapiens,
ENSG00000138101,dystrobrevin beta(DTNB),Homo sapiens,
ENSG00000047579,dystrobrevin binding protein 1(DTNBP1),Homo sapiens,
ENSG00000173402,dystroglycan 1(DAG1),Homo sapiens,
ENSG00000102385,dystrophin related protein 2(DRP2),Homo sapiens,
ENSG00000198947,dystrophin(DMD),Homo sapiens,
ENSG00000232125,dystrotelin(DYTN),Homo sapiens,
ENSG00000102189,early endosome antigen 1(EEA1),Homo sapiens,
ENSG00000120738,early growth response 1(EGR1),Homo sapiens,
ENSG00000122877,early growth response 2(EGR2),Homo sapiens,
ENSG00000179388,early growth response 3(EGR3),Homo sapiens,
ENSG00000158813,ectodysplasin A(EDA),Homo sapiens,
ENSG00000102119,emerin(EMD),Homo sapiens,
ENSG00000143420,endosulfine alpha(ENSA),Homo sapiens,
ENSG00000078401,endothelin 1(EDN1),Homo sapiens,
ENSG00000124205,endothelin 3(EDN3),Homo sapiens,
ENSG00000145194,endothelin converting enzyme 2(ECE2),Homo sapiens,
ENSG00000151617,endothelin receptor type A(EDNRA),Homo sapiens,
ENSG00000136160,endothelin receptor type B(EDNRB),Homo sapiens,
ENSG00000106462,enhancer of zeste 2 polycomb repressive complex 2 subunit(EZH2),Homo sapiens,
ENSG00000169242,ephrin A1(EFNA1),Homo sapiens,
ENSG00000099617,ephrin A2(EFNA2),Homo sapiens,
ENSG00000143590,ephrin A3(EFNA3),Homo sapiens,
ENSG00000243364,ephrin A4(EFNA4),Homo sapiens,
ENSG00000184349,ephrin A5(EFNA5),Homo sapiens,
ENSG00000090776,ephrin B1(EFNB1),Homo sapiens,
ENSG00000125266,ephrin B2(EFNB2),Homo sapiens,
ENSG00000108947,ephrin B3(EFNB3),Homo sapiens,
ENSG00000146648,epidermal growth factor receptor(EGFR),Homo sapiens,
ENSG00000138798,epidermal growth factor(EGF),Homo sapiens,
ENSG00000124882,epiregulin(EREG),Homo sapiens,
ENSG00000140009,estrogen receptor 2(ESR2),Homo sapiens,
ENSG00000128829,eukaryotic translation initiation factor 2 alpha kinase 4(EIF2AK4),Homo sapiens,
ENSG00000141543,eukaryotic translation initiation factor 4A3(EIF4A3),Homo sapiens,
ENSG00000148730,eukaryotic translation initiation factor 4E binding protein 2(EIF4EBP2),Homo sapiens,
ENSG00000151247,eukaryotic translation initiation factor 4E(EIF4E),Homo sapiens,
ENSG00000179044,exocyst complex component 3 like 1(EXOC3L1),Homo sapiens,
ENSG00000131558,exocyst complex component 4(EXOC4),Homo sapiens,
ENSG00000182197,exostosin glycosyltransferase 1(EXT1),Homo sapiens,
ENSG00000168309,family with sequence similarity 107 member A(FAM107A),Homo sapiens,
ENSG00000189319,family with sequence similarity 53 member B(FAM53B),Homo sapiens,
ENSG00000149485,fatty acid desaturase 1(FADS1),Homo sapiens,
ENSG00000088340,fer-1 like family member 4 (pseudogene)(FER1L4),Homo sapiens,
ENSG00000249715,fer-1 like family member 5(FER1L5),Homo sapiens,
ENSG00000260230,ferric chelate reductase 1 like(FRRS1L),Homo sapiens,
ENSG00000171560,fibrinogen alpha chain(FGA),Homo sapiens,
ENSG00000171564,fibrinogen beta chain(FGB),Homo sapiens,
