ID,Gene Name,Species,
ENSG00000180376,coiled-coil domain containing 66(CCDC66),Homo sapiens,
ENSG00000108821,collagen type I alpha 1 chain(COL1A1),Homo sapiens,
ENSG00000139219,collagen type II alpha 1 chain(COL2A1),Homo sapiens,
ENSG00000169031,collagen type IV alpha 3 chain(COL4A3),Homo sapiens,
ENSG00000060718,collagen type XI alpha 1 chain(COL11A1),Homo sapiens,
ENSG00000182871,collagen type XVIII alpha 1 chain(COL18A1),Homo sapiens,
ENSG00000131094,complement C1q like 1(C1QL1),Homo sapiens,
ENSG00000197405,complement C5a receptor 1(C5AR1),Homo sapiens,
ENSG00000213578,complexin 3(CPLX3),Homo sapiens,
ENSG00000166569,complexin 4(CPLX4),Homo sapiens,
ENSG00000105392,cone-rod homeobox(CRX),Homo sapiens,
ENSG00000184144,contactin 2(CNTN2),Homo sapiens,
ENSG00000149972,contactin 5(CNTN5),Homo sapiens,
ENSG00000108797,contactin associated protein 1(CNTNAP1),Homo sapiens,
ENSG00000174469,contactin associated protein 2(CNTNAP2),Homo sapiens,
ENSG00000145708,corticotropin releasing hormone binding protein(CRHBP),Homo sapiens,
ENSG00000147571,corticotropin releasing hormone(CRH),Homo sapiens,
ENSG00000134376,crumbs cell polarity complex component 1(CRB1),Homo sapiens,
ENSG00000148204,crumbs cell polarity complex component 2(CRB2),Homo sapiens,
ENSG00000160202,crystallin alpha A(CRYAA),Homo sapiens,
ENSG00000108255,crystallin beta A1(CRYBA1),Homo sapiens,
ENSG00000163499,crystallin beta A2(CRYBA2),Homo sapiens,
ENSG00000196431,crystallin beta A4(CRYBA4),Homo sapiens,
ENSG00000100122,crystallin beta B1(CRYBB1),Homo sapiens,
ENSG00000244752,crystallin beta B2(CRYBB2),Homo sapiens,
ENSG00000100053,crystallin beta B3(CRYBB3),Homo sapiens,
ENSG00000080200,crystallin beta-gamma domain containing 3(CRYBG3),Homo sapiens,
ENSG00000168582,crystallin gamma A(CRYGA),Homo sapiens,
ENSG00000182187,crystallin gamma B(CRYGB),Homo sapiens,
ENSG00000163254,crystallin gamma C(CRYGC),Homo sapiens,
ENSG00000118231,crystallin gamma D(CRYGD),Homo sapiens,
ENSG00000127377,crystallin gamma N(CRYGN),Homo sapiens,
ENSG00000213139,crystallin gamma S(CRYGS),Homo sapiens,
ENSG00000103316,crystallin mu(CRYM),Homo sapiens,
ENSG00000116791,crystallin zeta(CRYZ),Homo sapiens,
ENSG00000111249,cut like homeobox 2(CUX2),Homo sapiens,
ENSG00000198515,cyclic nucleotide gated channel subunit alpha 1(CNGA1),Homo sapiens,
ENSG00000183862,cyclic nucleotide gated channel subunit alpha 2(CNGA2),Homo sapiens,
ENSG00000144191,cyclic nucleotide gated channel subunit alpha 3(CNGA3),Homo sapiens,
ENSG00000132259,cyclic nucleotide gated channel subunit alpha 4(CNGA4),Homo sapiens,
ENSG00000070729,cyclic nucleotide gated channel subunit beta 1(CNGB1),Homo sapiens,
ENSG00000170289,cyclic nucleotide gated channel subunit beta 3(CNGB3),Homo sapiens,
ENSG00000118971,cyclin D2(CCND2),Homo sapiens,
ENSG00000158158,cyclin and CBS domain divalent metal cation transport mediator 4(CNNM4),Homo sapiens,
ENSG00000164885,cyclin dependent kinase 5(CDK5),Homo sapiens,
ENSG00000111276,cyclin dependent kinase inhibitor 1B(CDKN1B),Homo sapiens,
ENSG00000129355,cyclin dependent kinase inhibitor 2D(CDKN2D),Homo sapiens,
ENSG00000077984,cystatin F(CST7),Homo sapiens,
ENSG00000101441,cystatin S(CST4),Homo sapiens,
ENSG00000170369,cystatin SA(CST2),Homo sapiens,
ENSG00000170373,cystatin SN(CST1),Homo sapiens,
ENSG00000040531,"cystinosin, lysosomal cystine transporter(CTNS)",Homo sapiens,
ENSG00000145476,cytochrome P450 family 4 subfamily V member 2(CYP4V2),Homo sapiens,
ENSG00000107864,cytoplasmic polyadenylation element binding protein 3(CPEB3),Homo sapiens,
ENSG00000162496,dehydrogenase/reductase 3(DHRS3),Homo sapiens,
ENSG00000128917,delta like canonical Notch ligand 4(DLL4),Homo sapiens,
ENSG00000251380,dendritic cell associated nuclear protein 1(DCANP1),Homo sapiens,
ENSG00000157680,diacylglycerol kinase iota(DGKI),Homo sapiens,
ENSG00000131504,diaphanous related formin 1(DIAPH1),Homo sapiens,
ENSG00000100697,"dicer 1, ribonuclease III(DICER1)",Homo sapiens,
ENSG00000107984,dickkopf WNT signaling pathway inhibitor 1(DKK1),Homo sapiens,
ENSG00000145725,diphosphoinositol pentakisphosphate kinase 2(PPIP5K2),Homo sapiens,
ENSG00000132535,discs large MAGUK scaffold protein 4(DLG4),Homo sapiens,
ENSG00000107404,dishevelled segment polarity protein 1(DVL1),Homo sapiens,
ENSG00000123454,dopamine beta-hydroxylase(DBH),Homo sapiens,
ENSG00000184845,dopamine receptor D1(DRD1),Homo sapiens,
ENSG00000149295,dopamine receptor D2(DRD2),Homo sapiens,
ENSG00000151577,dopamine receptor D3(DRD3),Homo sapiens,
ENSG00000169676,dopamine receptor D5(DRD5),Homo sapiens,
ENSG00000165606,dorsal root ganglia homeobox(DRGX),Homo sapiens,
ENSG00000146038,doublecortin domain containing 2(DCDC2),Homo sapiens,
ENSG00000064218,doublesex and mab-3 related transcription factor 3(DMRT3),Homo sapiens,
ENSG00000204843,dynactin subunit 1(DCTN1),Homo sapiens,
ENSG00000123977,dynein assembly factor with WD repeats 1(DAW1),Homo sapiens,
ENSG00000129295,dynein axonemal assembly factor 11(DNAAF11),Homo sapiens,
ENSG00000256061,dynein axonemal assembly factor 4(DNAAF4),Homo sapiens,
ENSG00000105877,dynein axonemal heavy chain 11(DNAH11),Homo sapiens,
ENSG00000007174,dynein axonemal heavy chain 9(DNAH9),Homo sapiens,
ENSG00000047579,dystrobrevin binding protein 1(DTNBP1),Homo sapiens,
ENSG00000173402,dystroglycan 1(DAG1),Homo sapiens,
ENSG00000122877,early growth response 2(EGR2),Homo sapiens,
ENSG00000116016,endothelial PAS domain protein 1(EPAS1),Homo sapiens,
ENSG00000078401,endothelin 1(EDN1),Homo sapiens,
ENSG00000151617,endothelin receptor type A(EDNRA),Homo sapiens,
ENSG00000136160,endothelin receptor type B(EDNRB),Homo sapiens,
ENSG00000163064,engrailed homeobox 1(EN1),Homo sapiens,
ENSG00000146648,epidermal growth factor receptor(EGFR),Homo sapiens,
ENSG00000083782,epiphycan(EPYC),Homo sapiens,
ENSG00000144488,espin like(ESPNL),Homo sapiens,
ENSG00000187017,espin(ESPN),Homo sapiens,
ENSG00000172071,eukaryotic translation initiation factor 2 alpha kinase 3(EIF2AK3),Homo sapiens,
ENSG00000128829,eukaryotic translation initiation factor 2 alpha kinase 4(EIF2AK4),Homo sapiens,
ENSG00000141543,eukaryotic translation initiation factor 4A3(EIF4A3),Homo sapiens,
ENSG00000148730,eukaryotic translation initiation factor 4E binding protein 2(EIF4EBP2),Homo sapiens,
ENSG00000188107,eyes shut homolog(EYS),Homo sapiens,
ENSG00000168309,family with sequence similarity 107 member A(FAM107A),Homo sapiens,
ENSG00000186765,"fascin actin-bundling protein 2, retinal(FSCN2)",Homo sapiens,
ENSG00000164687,fatty acid binding protein 5(FABP5),Homo sapiens,
ENSG00000114279,fibroblast growth factor 12(FGF12),Homo sapiens,
ENSG00000129682,fibroblast growth factor 13(FGF13),Homo sapiens,
ENSG00000168496,flap structure-specific endonuclease 1(FEN1),Homo sapiens,
ENSG00000171956,forkhead box B1(FOXB1),Homo sapiens,
ENSG00000204060,forkhead box O6(FOXO6),Homo sapiens,
ENSG00000179772,forkhead box S1(FOXS1),Homo sapiens,
ENSG00000102081,fragile X messenger ribonucleoprotein 1(FMR1),Homo sapiens,
ENSG00000165060,frataxin(FXN),Homo sapiens,
ENSG00000186188,free fatty acid receptor 4(FFAR4),Homo sapiens,
ENSG00000180340,frizzled class receptor 2(FZD2),Homo sapiens,
ENSG00000174804,frizzled class receptor 4(FZD4),Homo sapiens,
ENSG00000188763,frizzled class receptor 9(FZD9),Homo sapiens,
ENSG00000182687,galanin receptor 2(GALR2),Homo sapiens,
ENSG00000128310,galanin receptor 3(GALR3),Homo sapiens,
ENSG00000022355,gamma-aminobutyric acid type A receptor subunit alpha1(GABRA1),Homo sapiens,
ENSG00000151834,gamma-aminobutyric acid type A receptor subunit alpha2(GABRA2),Homo sapiens,
ENSG00000011677,gamma-aminobutyric acid type A receptor subunit alpha3(GABRA3),Homo sapiens,
ENSG00000109158,gamma-aminobutyric acid type A receptor subunit alpha4(GABRA4),Homo sapiens,
ENSG00000186297,gamma-aminobutyric acid type A receptor subunit alpha5(GABRA5),Homo sapiens,
ENSG00000145863,gamma-aminobutyric acid type A receptor subunit alpha6(GABRA6),Homo sapiens,
ENSG00000163288,gamma-aminobutyric acid type A receptor subunit beta1(GABRB1),Homo sapiens,
ENSG00000145864,gamma-aminobutyric acid type A receptor subunit beta2(GABRB2),Homo sapiens,
ENSG00000166206,gamma-aminobutyric acid type A receptor subunit beta3(GABRB3),Homo sapiens,
ENSG00000187730,gamma-aminobutyric acid type A receptor subunit delta(GABRD),Homo sapiens,
ENSG00000102287,gamma-aminobutyric acid type A receptor subunit epsilon(GABRE),Homo sapiens,
ENSG00000163285,gamma-aminobutyric acid type A receptor subunit gamma1(GABRG1),Homo sapiens,
ENSG00000113327,gamma-aminobutyric acid type A receptor subunit gamma2(GABRG2),Homo sapiens,
ENSG00000182256,gamma-aminobutyric acid type A receptor subunit gamma3(GABRG3),Homo sapiens,
ENSG00000094755,gamma-aminobutyric acid type A receptor subunit pi(GABRP),Homo sapiens,
ENSG00000146276,gamma-aminobutyric acid type A receptor subunit rho1(GABRR1),Homo sapiens,
ENSG00000111886,gamma-aminobutyric acid type A receptor subunit rho2(GABRR2),Homo sapiens,
ENSG00000183185,gamma-aminobutyric acid type A receptor subunit rho3(GABRR3),Homo sapiens,
ENSG00000196743,ganglioside GM2 activator(GM2A),Homo sapiens,
ENSG00000135355,gap junction protein alpha 10(GJA10),Homo sapiens,
ENSG00000121743,gap junction protein alpha 3(GJA3),Homo sapiens,
ENSG00000165474,gap junction protein beta 2(GJB2),Homo sapiens,
ENSG00000189433,gap junction protein beta 4(GJB4),Homo sapiens,
ENSG00000121742,gap junction protein beta 6(GJB6),Homo sapiens,
ENSG00000159248,gap junction protein delta 2(GJD2),Homo sapiens,
ENSG00000182963,gap junction protein gamma 1(GJC1),Homo sapiens,
ENSG00000176402,gap junction protein gamma 3(GJC3),Homo sapiens,
ENSG00000105928,gasdermin E(GSDME),Homo sapiens,
ENSG00000159224,gastric inhibitory polypeptide(GIP),Homo sapiens,
ENSG00000126010,gastrin releasing peptide receptor(GRPR),Homo sapiens,
ENSG00000164900,gastrulation brain homeobox 1(GBX1),Homo sapiens,
ENSG00000242441,general transcription factor IIA subunit 1 like(GTF2A1L),Homo sapiens,
ENSG00000157017,ghrelin and obestatin prepropeptide(GHRL),Homo sapiens,
ENSG00000112164,glucagon like peptide 1 receptor(GLP1R),Homo sapiens,
ENSG00000105220,glucose-6-phosphate isomerase(GPI),Homo sapiens,
ENSG00000177628,glucosylceramidase beta 1(GBA1),Homo sapiens,
ENSG00000155511,glutamate ionotropic receptor AMPA type subunit 1(GRIA1),Homo sapiens,
ENSG00000176884,glutamate ionotropic receptor NMDA type subunit 1(GRIN1),Homo sapiens,
ENSG00000183454,glutamate ionotropic receptor NMDA type subunit 2A(GRIN2A),Homo sapiens,
ENSG00000273079,glutamate ionotropic receptor NMDA type subunit 2B(GRIN2B),Homo sapiens,
ENSG00000161509,glutamate ionotropic receptor NMDA type subunit 2C(GRIN2C),Homo sapiens,
ENSG00000105464,glutamate ionotropic receptor NMDA type subunit 2D(GRIN2D),Homo sapiens,
ENSG00000198785,glutamate ionotropic receptor NMDA type subunit 3A(GRIN3A),Homo sapiens,
ENSG00000152208,glutamate ionotropic receptor delta type subunit 2(GRID2),Homo sapiens,
ENSG00000164418,glutamate ionotropic receptor kainate type subunit 2(GRIK2),Homo sapiens,
ENSG00000152822,glutamate metabotropic receptor 1(GRM1),Homo sapiens,
ENSG00000168959,glutamate metabotropic receptor 5(GRM5),Homo sapiens,
ENSG00000113262,glutamate metabotropic receptor 6(GRM6),Homo sapiens,
ENSG00000196277,glutamate metabotropic receptor 7(GRM7),Homo sapiens,
ENSG00000179603,glutamate metabotropic receptor 8(GRM8),Homo sapiens,
ENSG00000115419,glutaminase(GLS),Homo sapiens,
ENSG00000215203,glutaredoxin and cysteine rich domain containing 1(GRXCR1),Homo sapiens,
ENSG00000204928,glutaredoxin and cysteine rich domain containing 2(GRXCR2),Homo sapiens,
ENSG00000233276,glutathione peroxidase 1(GPX1),Homo sapiens,
ENSG00000171766,glycine amidinotransferase(GATM),Homo sapiens,
ENSG00000145888,glycine receptor alpha 1(GLRA1),Homo sapiens,
ENSG00000101958,glycine receptor alpha 2(GLRA2),Homo sapiens,
ENSG00000145451,glycine receptor alpha 3(GLRA3),Homo sapiens,
ENSG00000109738,glycine receptor beta(GLRB),Homo sapiens,
ENSG00000261949,golgi associated olfactory signaling regulator(GFY),Homo sapiens,
ENSG00000121853,growth hormone secretagogue receptor(GHSR),Homo sapiens,
ENSG00000132518,"guanylate cyclase 2D, retinal(GUCY2D)",Homo sapiens,
ENSG00000101890,"guanylate cyclase 2F, retinal(GUCY2F)",Homo sapiens,
ENSG00000048545,guanylate cyclase activator 1A(GUCA1A),Homo sapiens,
ENSG00000112599,guanylate cyclase activator 1B(GUCA1B),Homo sapiens,
ENSG00000138472,guanylate cyclase activator 1C(GUCA1C),Homo sapiens,
ENSG00000102878,heat shock transcription factor 4(HSF4),Homo sapiens,
ENSG00000143341,hemicentin 1(HMCN1),Homo sapiens,
ENSG00000019991,hepatocyte growth factor(HGF),Homo sapiens,
ENSG00000105707,hepsin(HPN),Homo sapiens,
ENSG00000213614,hexosaminidase subunit alpha(HEXA),Homo sapiens,
ENSG00000049860,hexosaminidase subunit beta(HEXB),Homo sapiens,
ENSG00000196639,histamine receptor H1(HRH1),Homo sapiens,
ENSG00000101180,histamine receptor H3(HRH3),Homo sapiens,
ENSG00000105991,homeobox A1(HOXA1),Homo sapiens,
ENSG00000120068,homeobox B8(HOXB8),Homo sapiens,
ENSG00000180818,homeobox C10(HOXC10),Homo sapiens,
ENSG00000128645,homeobox D1(HOXD1),Homo sapiens,
ENSG00000128710,homeobox D10(HOXD10),Homo sapiens,
ENSG00000103942,homer scaffold protein 2(HOMER2),Homo sapiens,
ENSG00000197386,huntingtin(HTT),Homo sapiens,
ENSG00000164588,hyperpolarization activated cyclic nucleotide gated potassium channel 1(HCN1),Homo sapiens,
ENSG00000161610,hypocretin neuropeptide precursor(HCRT),Homo sapiens,
ENSG00000100644,hypoxia inducible factor 1 subunit alpha(HIF1A),Homo sapiens,
ENSG00000174498,immunoglobulin superfamily DCC subclass member 3(IGDCC3),Homo sapiens,
ENSG00000171105,insulin receptor(INSR),Homo sapiens,
ENSG00000254647,insulin(INS),Homo sapiens,
ENSG00000164171,integrin subunit alpha 2(ITGA2),Homo sapiens,
ENSG00000005884,integrin subunit alpha 3(ITGA3),Homo sapiens,
ENSG00000161638,integrin subunit alpha 5(ITGA5),Homo sapiens,
ENSG00000077943,integrin subunit alpha 8(ITGA8),Homo sapiens,
ENSG00000140678,integrin subunit alpha X(ITGAX),Homo sapiens,
ENSG00000150093,integrin subunit beta 1(ITGB1),Homo sapiens,
ENSG00000115008,interleukin 1 alpha(IL1A),Homo sapiens,
ENSG00000136634,interleukin 10(IL10),Homo sapiens,
ENSG00000113302,interleukin 12B(IL12B),Homo sapiens,
ENSG00000112706,interphotoreceptor matrix proteoglycan 1(IMPG1),Homo sapiens,
ENSG00000081148,interphotoreceptor matrix proteoglycan 2(IMPG2),Homo sapiens,
ENSG00000109083,intraflagellar transport 20(IFT20),Homo sapiens,
ENSG00000176842,iroquois homeobox 5(IRX5),Homo sapiens,
ENSG00000121351,islet amyloid polypeptide(IAPP),Homo sapiens,
ENSG00000152969,janus kinase and microtubule interacting protein 1(JAKMIP1),Homo sapiens,
ENSG00000154721,junctional adhesion molecule 2(JAM2),Homo sapiens,
ENSG00000166086,junctional adhesion molecule 3(JAM3),Homo sapiens,
ENSG00000109944,junctional cadherin complex regulator(JHY),Homo sapiens,
ENSG00000154118,junctophilin 3(JPH3),Homo sapiens,
ENSG00000092051,junctophilin 4(JPH4),Homo sapiens,
ENSG00000129455,kallikrein related peptidase 8(KLK8),Homo sapiens,
ENSG00000047578,katanin interacting protein(KATNIP),Homo sapiens,
ENSG00000187242,keratin 12(KRT12),Homo sapiens,
ENSG00000139330,keratocan(KERA),Homo sapiens,
ENSG00000140859,kinesin family member C3(KIFC3),Homo sapiens,
ENSG00000188501,lactase like(LCTL),Homo sapiens,
ENSG00000167419,lactoperoxidase(LPO),Homo sapiens,
ENSG00000172037,laminin subunit beta 2(LAMB2),Homo sapiens,
ENSG00000135862,laminin subunit gamma 1(LAMC1),Homo sapiens,
ENSG00000050555,laminin subunit gamma 3(LAMC3),Homo sapiens,
ENSG00000172155,late cornified envelope 1D(LCE1D),Homo sapiens,
ENSG00000079257,latexin(LXN),Homo sapiens,
ENSG00000121207,lecithin retinol acyltransferase(LRAT),Homo sapiens,
ENSG00000100600,legumain(LGMN),Homo sapiens,
ENSG00000188993,leucine rich repeat containing 66(LRRC66),Homo sapiens,
ENSG00000125872,leucine rich repeat neuronal 4(LRRN4),Homo sapiens,
ENSG00000183423,"leucine rich repeat, Ig-like and transmembrane domains 3(LRIT3)",Homo sapiens,
ENSG00000144749,leucine rich repeats and immunoglobulin like domains 1(LRIG1),Homo sapiens,
ENSG00000198799,leucine rich repeats and immunoglobulin like domains 2(LRIG2),Homo sapiens,
ENSG00000131042,leukocyte immunoglobulin like receptor B2(LILRB2),Homo sapiens,
ENSG00000140471,lines homolog 1(LINS1),Homo sapiens,
ENSG00000134324,lipin 1(LPIN1),Homo sapiens,
ENSG00000160349,lipocalin 1(LCN1),Homo sapiens,
ENSG00000167210,lipoxygenase homology PLAT domains 1(LOXHD1),Homo sapiens,
ENSG00000130164,low density lipoprotein receptor(LDLR),Homo sapiens,
ENSG00000139329,lumican(LUM),Homo sapiens,
ENSG00000138039,luteinizing hormone/choriogonadotropin receptor(LHCGR),Homo sapiens,
ENSG00000138795,lymphoid enhancer binding factor 1(LEF1),Homo sapiens,
ENSG00000108773,lysine acetyltransferase 2A(KAT2A),Homo sapiens,
ENSG00000114166,lysine acetyltransferase 2B(KAT2B),Homo sapiens,
ENSG00000118058,lysine methyltransferase 2A(KMT2A),Homo sapiens,
ENSG00000102158,magnesium transporter 1(MAGT1),Homo sapiens,
ENSG00000135517,major intrinsic protein of lens fiber(MIP),Homo sapiens,
ENSG00000104774,mannosidase alpha class 2B member 1(MAN2B1),Homo sapiens,
ENSG00000125966,matrix metallopeptidase 24(MMP24),Homo sapiens,
ENSG00000198793,mechanistic target of rapamycin kinase(MTOR),Homo sapiens,
ENSG00000258839,melanocortin 1 receptor(MC1R),Homo sapiens,
ENSG00000134640,melatonin receptor 1B(MTNR1B),Homo sapiens,
ENSG00000235718,membrane frizzled-related protein(MFRP),Homo sapiens,
ENSG00000196549,membrane metalloendopeptidase(MME),Homo sapiens,
ENSG00000169057,methyl-CpG binding protein 2(MECP2),Homo sapiens,
ENSG00000181038,"methyltransferase 23, arginine(METTL23)",Homo sapiens,
ENSG00000199053,microRNA 324(MIR324),Homo sapiens,
ENSG00000199082,microRNA 342(MIR342),Homo sapiens,
ENSG00000207726,microRNA 455(MIR455),Homo sapiens,
ENSG00000211591,microRNA 762(MIR762),Homo sapiens,
ENSG00000166963,microtubule associated protein 1A(MAP1A),Homo sapiens,
ENSG00000186868,microtubule associated protein tau(MAPT),Homo sapiens,
ENSG00000110492,midkine(MDK),Homo sapiens,
ENSG00000100030,mitogen-activated protein kinase 1(MAPK1),Homo sapiens,
ENSG00000102882,mitogen-activated protein kinase 3(MAPK3),Homo sapiens,
ENSG00000008735,mitogen-activated protein kinase 8 interacting protein 2(MAPK8IP2),Homo sapiens,
ENSG00000074416,monoglyceride lipase(MGLL),Homo sapiens,
ENSG00000030304,muscle associated receptor tyrosine kinase(MUSK),Homo sapiens,
ENSG00000105695,myelin associated glycoprotein(MAG),Homo sapiens,
ENSG00000197971,myelin basic protein(MBP),Homo sapiens,
ENSG00000124920,myelin regulatory factor(MYRF),Homo sapiens,
ENSG00000081189,myocyte enhancer factor 2C(MEF2C),Homo sapiens,
ENSG00000166866,myosin IA(MYO1A),Homo sapiens,
ENSG00000095777,myosin IIIA(MYO3A),Homo sapiens,
ENSG00000071909,myosin IIIB(MYO3B),Homo sapiens,
ENSG00000066933,myosin IXA(MYO9A),Homo sapiens,
ENSG00000196586,myosin VI(MYO6),Homo sapiens,
ENSG00000137474,myosin VIIA(MYO7A),Homo sapiens,
ENSG00000169994,myosin VIIB(MYO7B),Homo sapiens,
ENSG00000091536,myosin XVA(MYO15A),Homo sapiens,
ENSG00000105357,myosin heavy chain 14(MYH14),Homo sapiens,
ENSG00000087053,myotubularin related protein 2(MTMR2),Homo sapiens,
ENSG00000078618,nardilysin convertase(NRDC),Homo sapiens,
ENSG00000159899,natriuretic peptide receptor 2(NPR2),Homo sapiens,
ENSG00000182636,"necdin, MAGE family member(NDN)",Homo sapiens,
ENSG00000134259,nerve growth factor(NGF),Homo sapiens,
ENSG00000154654,neural cell adhesion molecule 2(NCAM2),Homo sapiens,
ENSG00000111859,"neural precursor cell expressed, developmentally down-regulated 9(NEDD9)",Homo sapiens,
ENSG00000129535,neural retina leucine zipper(NRL),Homo sapiens,
ENSG00000179915,neurexin 1(NRXN1),Homo sapiens,
ENSG00000110076,neurexin 2(NRXN2),Homo sapiens,
ENSG00000021645,neurexin 3(NRXN3),Homo sapiens,
ENSG00000163531,neurofascin(NFASC),Homo sapiens,
ENSG00000196712,neurofibromin 1(NF1),Homo sapiens,
ENSG00000181965,neurogenin 1(NEUROG1),Homo sapiens,
ENSG00000154146,neurogranin(NRGN),Homo sapiens,
ENSG00000169760,neuroligin 1(NLGN1),Homo sapiens,
ENSG00000169992,neuroligin 2(NLGN2),Homo sapiens,
ENSG00000196338,neuroligin 3(NLGN3),Homo sapiens,
ENSG00000146938,neuroligin 4 X-linked(NLGN4X),Homo sapiens,
ENSG00000165246,neuroligin 4 Y-linked(NLGN4Y),Homo sapiens,
ENSG00000132911,neuromedin U receptor 2(NMUR2),Homo sapiens,
ENSG00000166833,neuron navigator 2(NAV2),Homo sapiens,
ENSG00000130751,neuronal PAS domain protein 1(NPAS1),Homo sapiens,
ENSG00000174576,neuronal PAS domain protein 4(NPAS4),Homo sapiens,
ENSG00000091129,neuronal cell adhesion molecule(NRCAM),Homo sapiens,
ENSG00000171532,neuronal differentiation 2(NEUROD2),Homo sapiens,
ENSG00000106236,neuronal pentraxin 2(NPTX2),Homo sapiens,
ENSG00000214285,neuropeptide S(NPS),Homo sapiens,
ENSG00000164128,neuropeptide Y receptor Y1(NPY1R),Homo sapiens,
ENSG00000122585,neuropeptide Y(NPY),Homo sapiens,
ENSG00000166342,neuropilin and tolloid like 1(NETO1),Homo sapiens,
ENSG00000156642,neuroplastin(NPTN),Homo sapiens,
ENSG00000101188,neurotensin receptor 1(NTSR1),Homo sapiens,
ENSG00000169006,neurotensin receptor 2(NTSR2),Homo sapiens,
ENSG00000198400,neurotrophic receptor tyrosine kinase 1(NTRK1),Homo sapiens,
ENSG00000148053,neurotrophic receptor tyrosine kinase 2(NTRK2),Homo sapiens,
ENSG00000185652,neurotrophin 3(NTF3),Homo sapiens,
ENSG00000225950,neurotrophin 4(NTF4),Homo sapiens,
ENSG00000104320,nibrin(NBN),Homo sapiens,
ENSG00000162736,nicastrin(NCSTN),Homo sapiens,
ENSG00000184117,nipsnap homolog 1(NIPSNAP1),Homo sapiens,
ENSG00000183691,noggin(NOG),Homo sapiens,
ENSG00000184454,non-compact myelin associated protein(NCMAP),Homo sapiens,
ENSG00000124479,norrin cystine knot growth factor NDP(NDP),Homo sapiens,
ENSG00000100968,nuclear factor of activated T cells 4(NFATC4),Homo sapiens,
ENSG00000112333,nuclear receptor subfamily 2 group E member 1(NR2E1),Homo sapiens,
ENSG00000160113,nuclear receptor subfamily 2 group F member 6(NR2F6),Homo sapiens,
ENSG00000130045,nucleoredoxin like 2(NXNL2),Homo sapiens,
ENSG00000188937,nyctalopin(NYX),Homo sapiens,
ENSG00000122136,odorant binding protein 2A(OBP2A),Homo sapiens,
ENSG00000171102,odorant binding protein 2B(OBP2B),Homo sapiens,
ENSG00000254550,olfactory marker protein(OMP),Homo sapiens,
ENSG00000172146,olfactory receptor family 1 subfamily A member 1(OR1A1),Homo sapiens,
ENSG00000172150,olfactory receptor family 1 subfamily A member 2(OR1A2),Homo sapiens,
ENSG00000221888,olfactory receptor family 1 subfamily C member 1(OR1C1),Homo sapiens,
ENSG00000184166,olfactory receptor family 1 subfamily D member 2(OR1D2),Homo sapiens,
ENSG00000255095,olfactory receptor family 1 subfamily D member 4(OR1D4),Homo sapiens,
ENSG00000262628,olfactory receptor family 1 subfamily D member 5(OR1D5),Homo sapiens,
ENSG00000180016,olfactory receptor family 1 subfamily E member 1(OR1E1),Homo sapiens,
ENSG00000127780,olfactory receptor family 1 subfamily E member 2(OR1E2),Homo sapiens,
ENSG00000142163,olfactory receptor family 1 subfamily E member 3 (gene/pseudogene)(OR1E3),Homo sapiens,
ENSG00000168124,olfactory receptor family 1 subfamily F member 1(OR1F1),Homo sapiens,
ENSG00000203581,olfactory receptor family 1 subfamily F member 2 pseudogene(OR1F2P),Homo sapiens,
ENSG00000183024,olfactory receptor family 1 subfamily G member 1(OR1G1),Homo sapiens,
ENSG00000094661,olfactory receptor family 1 subfamily I member 1(OR1I1),Homo sapiens,
ENSG00000136834,olfactory receptor family 1 subfamily J member 1(OR1J1),Homo sapiens,
ENSG00000197233,olfactory receptor family 1 subfamily J member 2(OR1J2),Homo sapiens,
ENSG00000239590,olfactory receptor family 1 subfamily J member 4(OR1J4),Homo sapiens,
ENSG00000165204,olfactory receptor family 1 subfamily K member 1(OR1K1),Homo sapiens,
ENSG00000173679,olfactory receptor family 1 subfamily L member 1(OR1L1),Homo sapiens,
ENSG00000171481,olfactory receptor family 1 subfamily L member 3(OR1L3),Homo sapiens,
ENSG00000136939,olfactory receptor family 1 subfamily L member 4(OR1L4),Homo sapiens,
ENSG00000171459,olfactory receptor family 1 subfamily L member 6(OR1L6),Homo sapiens,
ENSG00000171496,olfactory receptor family 1 subfamily L member 8(OR1L8),Homo sapiens,
ENSG00000170929,olfactory receptor family 1 subfamily M member 1(OR1M1),Homo sapiens,
ENSG00000171505,olfactory receptor family 1 subfamily N member 1(OR1N1),Homo sapiens,
ENSG00000171501,olfactory receptor family 1 subfamily N member 2(OR1N2),Homo sapiens,
ENSG00000262085,olfactory receptor family 1 subfamily P member 1 (gene/pseudogene)(OR1P1),Homo sapiens,
ENSG00000165202,olfactory receptor family 1 subfamily Q member 1(OR1Q1),Homo sapiens,
ENSG00000180042,olfactory receptor family 1 subfamily R member 1 pseudogene(OR1R1P),Homo sapiens,
ENSG00000197887,olfactory receptor family 1 subfamily S member 2(OR1S2),Homo sapiens,
ENSG00000170790,olfactory receptor family 10 subfamily A member 2(OR10A2),Homo sapiens,
ENSG00000170683,olfactory receptor family 10 subfamily A member 3(OR10A3),Homo sapiens,
ENSG00000170782,olfactory receptor family 10 subfamily A member 4(OR10A4),Homo sapiens,
ENSG00000166363,olfactory receptor family 10 subfamily A member 5(OR10A5),Homo sapiens,
ENSG00000179919,olfactory receptor family 10 subfamily A member 7(OR10A7),Homo sapiens,
